,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
633,_SFOq3-cdEeet0YmmfbMwkw,CF3,782.0,684.0281,477.6458,187.699,650.3829,469.8803
634,_SFSVi-cdEeet0YmmfbMwkw,CF3,782.0,684.0281,477.6458,187.699,650.3829,159.8074
635,_SFS9FOcdEeet0YmmfbMwkw,CF3,599.0,684.0281,477.6458,391.0,650.3829,159.8074
636,_SEuUMecdEeet0YmmfbMwkw,CF3,599.0,288.71,516.8284,391.0,530.3829,159.8074
637,_SFNdqOcdEeet0YmmfbMwkw,CF3,599.0,288.71,516.8284,391.0,530.3829,157.8074
638,_SFSVDecdEeet0YmmfbMwkw,CF3,1073.5459,288.71,516.8284,212.7782,530.3829,157.8074
639,_SEtGHecdEeet0YmmfbMwkw,CF3,1073.5459,494.1544,1230.8275,212.7782,217.9459,157.8074
640,_SExYNOcdEeet0YmmfbMwkw,CF1,1073.5459,494.1544,1230.8275,212.7782,217.9459,197.0
641,_SEx_LecdEeet0YmmfbMwkw,CF2,953.5459,494.1544,1230.8275,642.4693,217.9459,197.0
642,_SEymIOcdEeet0YmmfbMwkw,CF3,953.5459,313.8171,919.2058,642.4693,215.9459,197.0
643,_SEzNE-cdEeet0YmmfbMwkw,CF3,953.5459,313.8171,919.2058,642.4693,215.9459,905.5271
644,_SEz0XOcdEeet0YmmfbMwkw,CF3,624.0,313.8171,919.2058,539.4693,215.9459,905.5271
645,_SFBPiOcdEeet0YmmfbMwkw,CF2,624.0,769.0281,1147.6292,539.4693,255.0794,905.5271
646,_SE8Xm-cdEeet0YmmfbMwkw,CF1,624.0,769.0281,1147.6292,539.4693,255.0794,598.8803
647,_SE_aXOcdEeet0YmmfbMwkw,CF2,622.0,769.0281,1147.6292,236.8451,255.0794,598.8803
648,_SE9laucdEeet0YmmfbMwkw,CF1,622.0,649.0281,959.2058,236.8451,961.9107,598.8803
649,_SE-L5ecdEeet0YmmfbMwkw,CF1,622.0,649.0281,959.2058,236.8451,961.9107,825.0187
650,_SFACDOcdEeet0YmmfbMwkw,CF2,662.0,649.0281,959.2058,234.8451,961.9107,825.0187
651,_SFAodecdEeet0YmmfbMwkw,CF2,662.0,337.9129,1201.4327,234.8451,659.3829,825.0187
652,_SE8W-ecdEeet0YmmfbMwkw,CF1,662.0,337.9129,1201.4327,234.8451,659.3829,638.8803
653,_SE-z1ucdEeet0YmmfbMwkw,CF2,1458.664,337.9129,1201.4327,272.9031,659.3829,638.8803
654,_SE8-E-cdEeet0YmmfbMwkw,CF1,1458.664,335.9129,1114.8543,272.9031,882.865,638.8803
655,_SE9kwOcdEeet0YmmfbMwkw,CF1,1458.664,335.9129,1114.8543,272.9031,882.865,878.3604
656,_SE-zMOcdEeet0YmmfbMwkw,CF1,1082.5459,335.9129,1114.8543,977.5672,882.865,878.3604
657,_SE_a1OcdEeet0YmmfbMwkw,CF2,1082.5459,375.0,709.6742,977.5672,699.3829,878.3604
658,_SFABYucdEeet0YmmfbMwkw,CF2,1082.5459,375.0,709.6742,977.5672,699.3829,787.5826
659,_SFApIecdEeet0YmmfbMwkw,CF2,1339.3449,375.0,709.6742,651.4693,699.3829,787.5826
660,_SE-MjecdEeet0YmmfbMwkw,CF1,1339.3449,1083.5629,1036.4484,651.4693,932.7952,787.5826
661,_SFCdn-cdEeet0YmmfbMwkw,CF3,1339.3449,1083.5629,1036.4484,651.4693,932.7952,388.7549
662,_SFCeQucdEeet0YmmfbMwkw,CF3,1122.5459,1083.5629,1036.4484,897.1132,932.7952,388.7549
663,_SFDr2-cdEeet0YmmfbMwkw,CF3,1122.5459,778.0281,483.6458,897.1132,847.5629,388.7549
664,_SFDse-cdEeet0YmmfbMwkw,CF3,1122.5459,778.0281,483.6458,897.1132,847.5629,716.0502
665,_SFDEyecdEeet0YmmfbMwkw,CF3,1424.264,778.0281,483.6458,686.4693,847.5629,716.0502
666,_SFESe-cdEeet0YmmfbMwkw,CF3,1424.264,1003.3978,603.0,686.4693,435.6027,716.0502
667,_SFDFbecdEeet0YmmfbMwkw,CF3,1424.264,1003.3978,603.0,686.4693,435.6027,163.8074
668,_SFB2rOcdEeet0YmmfbMwkw,CF3,1299.3952,1003.3978,603.0,948.5169999999999,435.6027,163.8074
669,_SFB3UucdEeet0YmmfbMwkw,CF3,1299.3952,818.0281,646.1623,948.5169999999999,776.5007,163.8074
670,_SFGveecdEeet0YmmfbMwkw,CF1,1299.3952,818.0281,646.1623,948.5169999999999,776.5007,283.1699
671,_SFKZ2ecdEeet0YmmfbMwkw,CF1,847.5,818.0281,646.1623,866.9818,776.5007,283.1699
672,_SFMOTecdEeet0YmmfbMwkw,CF2,847.5,1054.4242,1022.3891,866.9818,221.9459,283.1699
673,_SFNdBOcdEeet0YmmfbMwkw,CF2,847.5,1054.4242,1022.3891,866.9818,221.9459,326.3219
674,_SFFhEucdEeet0YmmfbMwkw,CF1,1201.5459,1054.4242,1022.3891,453.1303,221.9459,326.3219
675,_SFFhsucdEeet0YmmfbMwkw,CF1,1201.5459,971.0982,437.2361,453.1303,341.1972,326.3219
676,_SFJLBecdEeet0YmmfbMwkw,CF1,1201.5459,971.0982,437.2361,453.1303,341.1972,702.0096
677,_SFJyFecdEeet0YmmfbMwkw,CF1,628.0,971.0982,437.2361,791.5205,341.1972,702.0096
678,_SFLBEecdEeet0YmmfbMwkw,CF2,628.0,554.3811,1063.8543,791.5205,384.3026,702.0096
679,_SFLBsecdEeet0YmmfbMwkw,CF2,628.0,554.3811,1063.8543,791.5205,384.3026,117.3219
680,_SFMQGecdEeet0YmmfbMwkw,CF2,749.0,554.3811,1063.8543,240.8451,384.3026,117.3219
681,_SFM1r-cdEeet0YmmfbMwkw,CF2,749.0,895.1289999999999,788.2058,240.8451,762.4725,117.3219
682,_SFGu1-cdEeet0YmmfbMwkw,CF1,749.0,895.1289999999999,788.2058,240.8451,762.4725,741.5826
683,_SFKZN-cdEeet0YmmfbMwkw,CF1,793.0,895.1289999999999,788.2058,358.9542,762.4725,741.5826
684,_SFLol-cdEeet0YmmfbMwkw,CF2,793.0,341.9129,788.2058,358.9542,175.6094,741.5826
685,_SFE5xucdEeet0YmmfbMwkw,CF1,793.0,341.9129,788.2058,358.9542,175.6094,467.8803
686,_SFE6cOcdEeet0YmmfbMwkw,CF1,1187.0459,341.9129,788.2058,402.0,175.6094,467.8803
687,_SFGIqOcdEeet0YmmfbMwkw,CF1,1187.0459,461.0801,788.2058,402.0,799.5629,467.8803
688,_SFGv8ecdEeet0YmmfbMwkw,CF1,1187.0459,461.0801,1134.8543,402.0,799.5629,467.8803
689,_SFGwm-cdEeet0YmmfbMwkw,CF1,580.0,461.0801,1134.8543,773.5082,799.5629,467.8803
690,_SFJzYecdEeet0YmmfbMwkw,CF1,580.0,503.1544,1134.8543,773.5082,528.3829,467.8803
691,_SFKaUecdEeet0YmmfbMwkw,CF2,580.0,503.1544,778.2058,773.5082,528.3829,467.8803
692,_SFLAZ-cdEeet0YmmfbMwkw,CF2,1248.3952,503.1544,778.2058,194.699,528.3829,803.5826
693,_SFLn8ecdEeet0YmmfbMwkw,CF2,1248.3952,881.1045,778.2058,194.699,528.3829,803.5826
694,_SFMOxecdEeet0YmmfbMwkw,CF2,1248.3952,881.1045,931.2058,194.699,528.3829,803.5826
695,_SFMPb-cdEeet0YmmfbMwkw,CF2,951.5459,881.1045,931.2058,815.9818,528.3829,457.8803
696,_SFM2--cdEeet0YmmfbMwkw,CF2,951.5459,295.71,931.2058,815.9818,528.3829,457.8803
697,_SFGIBOcdEeet0YmmfbMwkw,CF1,951.5459,295.71,645.1623,815.9818,865.5629,457.8803
698,_SFJyvecdEeet0YmmfbMwkw,CF1,951.5459,295.71,645.1623,720.4693,865.5629,610.8803
699,_SFLnTecdEeet0YmmfbMwkw,CF2,951.5459,920.0982,645.1623,720.4693,865.5629,610.8803
700,_SFM2V-cdEeet0YmmfbMwkw,CF2,951.5459,920.0982,967.2058,720.4693,518.3829,610.8803
701,_SFOrh-cdEeet0YmmfbMwkw,CF3,951.5459,920.0982,967.2058,720.4693,518.3829,325.3219
702,_SFS9vOcdEeet0YmmfbMwkw,CF3,1319.3952,647.0281,1223.8275,720.4693,518.3829,325.3219
703,_SFNeLecdEeet0YmmfbMwkw,CF3,1319.3952,647.0281,1223.8275,720.4693,671.3829,325.3219
704,_SFSVkucdEeet0YmmfbMwkw,CF3,1319.3952,647.0281,1223.8275,720.4693,671.3829,646.8803
705,_SFNdrucdEeet0YmmfbMwkw,CF2,941.5459,647.0281,1223.8275,886.9818,671.3829,646.8803
706,_SFOD_ucdEeet0YmmfbMwkw,CF3,941.5459,647.0281,1223.8275,886.9818,662.475,859.3403
707,_SFSWNecdEeet0YmmfbMwkw,CF3,941.5459,647.0281,1223.8275,886.9818,662.2927,859.1477
708,_SFOq5ecdEeet0YmmfbMwkw,CF3,1094.5459,647.0281,410.2361,530.4693,383.3026,898.5271
709,_SFS9GucdEeet0YmmfbMwkw,CF3,1094.5459,991.0982,410.2361,530.4693,383.3026,898.5271
710,_SFOEpucdEeet0YmmfbMwkw,CF3,1094.5459,991.0982,410.2361,530.4693,383.3026,898.5271
711,_SFSW3ecdEeet0YmmfbMwkw,CF3,2022.8270000000002,991.0982,409.2361,663.4693,707.3829,898.5271
712,_SFOFSucdEeet0YmmfbMwkw,CF3,2019.3270000000002,637.0281,409.2361,663.4693,707.3829,898.5271
713,_SFS8dOcdEeet0YmmfbMwkw,CF3,792.0,637.0281,409.2361,663.4693,856.4661,898.5271
714,_SEuUO-cdEeet0YmmfbMwkw,CF3,792.0,637.0281,1001.3891,647.8838,856.3325,90.3219
715,_SEu7g-cdEeet0YmmfbMwkw,CF3,792.0,790.0281,1001.3891,647.8046,954.9107,90.3219
716,_SFOsK-cdEeet0YmmfbMwkw,CF3,1130.5459,790.0281,1001.3891,401.0,954.9107,90.3219
717,_SFTjAecdEeet0YmmfbMwkw,CF3,1130.5459,790.0281,1179.9502,401.0,954.9107,89.3219
718,_SFSVE-cdEeet0YmmfbMwkw,CF3,4474.2066,502.1544,1179.9502,401.0,954.9107,89.3219
719,_SEtGI-cdEeet0YmmfbMwkw,CF3,4465.2066,502.1544,1179.9502,694.4693,954.9107,89.3219
720,_SEymIucdEeet0YmmfbMwkw,CF2,1451.664,502.1544,511.8284,694.4693,954.9107,681.0096
721,_SEx_LecdEeet0YmmfbMwkw,CF1,1451.664,826.0281,511.8284,844.7066,149.6094,681.0096
722,_SEzNFecdEeet0YmmfbMwkw,CF3,1451.664,826.0281,511.8284,844.6486,149.6094,681.0096
723,_SEz0XucdEeet0YmmfbMwkw,CF3,1451.664,877.5906,1155.9502,970.5672,149.6094,857.1886
724,_SE0bTOcdEeet0YmmfbMwkw,CF3,1451.664,877.4095,1155.9502,970.5672,148.6094,857.1886
725,_SFBPiOcdEeet0YmmfbMwkw,CF2,1451.664,1076.5629,1155.9502,970.5672,148.6094,857.1886
726,_SE8Xm-cdEeet0YmmfbMwkw,CF1,553.0,1076.5629,454.4495,970.5672,148.6094,192.0
727,_SE_aXOcdEeet0YmmfbMwkw,CF2,553.0,1076.5629,454.4495,970.5672,741.4725,192.0
728,_SE9laucdEeet0YmmfbMwkw,CF1,553.0,1076.5629,454.4495,970.5672,741.4725,192.0
729,_SE-L5ecdEeet0YmmfbMwkw,CF1,552.0,1076.5629,865.2058,168.699,741.4725,833.1886
730,_SFACDOcdEeet0YmmfbMwkw,CF2,552.0,1076.5629,865.2058,168.699,918.9828,833.1886
731,_SFAodecdEeet0YmmfbMwkw,CF2,552.0,269.71,865.2058,168.699,918.9828,833.1886
732,_SE-z1ucdEeet0YmmfbMwkw,CF1,1166.0459,269.71,1031.4484,167.699,918.9828,134.585
733,_SE8-E-cdEeet0YmmfbMwkw,CF1,1166.0459,269.71,1031.4484,167.699,250.0794,134.585
734,_SE9kwOcdEeet0YmmfbMwkw,CF1,1166.0459,268.71,1031.4484,167.699,250.0794,134.585
735,_SE-zMOcdEeet0YmmfbMwkw,CF1,1374.8449,268.71,1031.4484,756.5082,250.0794,544.8803
736,_SE_a1OcdEeet0YmmfbMwkw,CF2,1374.8449,268.71,1031.4484,756.5082,908.9828,544.8803
737,_SFABYucdEeet0YmmfbMwkw,CF2,1374.8449,860.1045,857.2058,756.5082,908.9828,544.8803
738,_SFApIecdEeet0YmmfbMwkw,CF2,657.0,860.1045,857.2058,915.1643,908.9828,711.0502
739,_SE-MjecdEeet0YmmfbMwkw,CF1,657.0,860.1045,857.2058,915.1643,192.7918,711.0502
740,_SFDr3ecdEeet0YmmfbMwkw,CF3,657.0,1020.5194,988.3891,915.1643,192.7918,711.0502
741,_SFDsfecdEeet0YmmfbMwkw,CF3,1350.8449,1020.5194,988.3891,268.9031,192.7918,711.0502
742,_SFESfecdEeet0YmmfbMwkw,CF3,1350.8449,1020.5194,988.3891,268.9031,605.3829,711.0502
743,_SFETHecdEeet0YmmfbMwkw,CF3,1350.8449,370.0,599.0,268.9031,605.3829,536.8803
744,_SFB2sucdEeet0YmmfbMwkw,CF2,598.0,370.0,599.0,905.1643,605.3829,536.8803
745,_SFDFc-cdEeet0YmmfbMwkw,CF3,598.0,370.0,599.0,905.1643,771.5007,536.8803
746,_SFCdoucdEeet0YmmfbMwkw,CF3,598.0,1010.5194,465.6458,905.1643,771.5007,751.1919
747,_SFCeSucdEeet0YmmfbMwkw,CF3,2095.1794,1010.5194,465.6458,211.7782,771.5007,750.9992
748,_SFDEzecdEeet0YmmfbMwkw,CF3,2090.6794,1010.5194,465.6458,211.7782,771.5007,279.1699
749,_SFB3V-cdEeet0YmmfbMwkw,CF3,1028.5459,312.8171,480.6458,211.7782,771.5007,279.1699
750,_SFGveecdEeet0YmmfbMwkw,CF1,1028.5459,312.8171,480.6458,356.8394,597.3829,279.1699
751,_SFKZ2ecdEeet0YmmfbMwkw,CF1,1028.5459,312.8171,480.6458,356.7144,597.3829,145.8074
752,_SFMOTecdEeet0YmmfbMwkw,CF2,1196.5459,388.5177,968.2058,606.4693,597.3829,145.8074
753,_SFNdBOcdEeet0YmmfbMwkw,CF2,1196.5459,388.2781,968.2058,606.4693,728.4725,145.8074
754,_SFFhEucdEeet0YmmfbMwkw,CF1,1196.5459,724.0281,968.2058,606.4693,728.4725,160.8074
755,_SFFhsucdEeet0YmmfbMwkw,CF1,1196.5459,724.0281,1060.8039999999999,786.5205,728.4725,160.8074
756,_SFJLBecdEeet0YmmfbMwkw,CF1,1196.5459,724.0281,1060.8039999999999,786.5205,337.1972,160.8074
757,_SFJyFecdEeet0YmmfbMwkw,CF1,1020.5459,890.1289999999999,1060.8039999999999,786.5205,337.1972,647.8803
758,_SFLBEecdEeet0YmmfbMwkw,CF2,1020.5459,890.1289999999999,1100.8543,786.5205,337.1972,647.8803
759,_SFLBsecdEeet0YmmfbMwkw,CF2,1020.5459,890.1289999999999,1100.8543,786.5205,203.9459,647.8803
760,_SFMQGecdEeet0YmmfbMwkw,CF2,1153.0459,890.1289999999999,1100.8543,598.4693,203.9459,739.5534
761,_SFM1r-cdEeet0YmmfbMwkw,CF2,1153.0459,890.1289999999999,1100.8543,598.4693,203.9459,739.5534
762,_SFNeMOcdEeet0YmmfbMwkw,CF2,1153.0459,716.0281,1100.8543,598.4693,218.9459,739.5534
763,_SFGu1-cdEeet0YmmfbMwkw,CF1,2135.7265,716.0281,1100.8543,744.5082,218.9459,815.5826
764,_SFKZN-cdEeet0YmmfbMwkw,CF1,2132.2265,716.0281,739.873,744.5082,218.9459,815.5826
765,_SFLol-cdEeet0YmmfbMwkw,CF2,745.0,847.1045,739.873,744.5082,708.3829,815.5826
766,_SFE6cOcdEeet0YmmfbMwkw,CF1,745.0,847.1045,815.2058,740.7571,708.3829,815.5826
767,_SFGIqOcdEeet0YmmfbMwkw,CF1,745.0,847.1045,815.2058,740.6991,708.3829,815.5826
768,_SFGv8ecdEeet0YmmfbMwkw,CF1,610.0,762.8894,815.2058,354.9542,662.0883,815.5826
769,_SFGwm-cdEeet0YmmfbMwkw,CF1,610.0,762.7572,536.8284,354.9542,661.9060000000001,419.9069
770,_SFJzYecdEeet0YmmfbMwkw,CF1,610.0,457.0801,536.8284,354.9542,797.5427,419.9069
771,_SFKaUecdEeet0YmmfbMwkw,CF1,625.0,457.0801,536.8284,222.8451,797.5427,494.8803
772,_SFLAZ-cdEeet0YmmfbMwkw,CF2,625.0,457.0801,422.2361,222.8451,797.5427,494.8803
773,_SFLn8ecdEeet0YmmfbMwkw,CF2,625.0,323.9129,422.2361,222.8451,834.5629,494.8803
774,_SFMOxecdEeet0YmmfbMwkw,CF2,1131.5459,323.9129,422.2361,237.8451,834.5629,217.0
775,_SFMPb-cdEeet0YmmfbMwkw,CF2,1131.5459,323.9129,1079.8543,237.8451,834.5629,217.0
776,_SFM2--cdEeet0YmmfbMwkw,CF2,1131.5459,338.9129,1079.8543,237.8451,834.5629,217.0
777,_SFGIBOcdEeet0YmmfbMwkw,CF1,2015.4024,338.9129,1079.8543,695.4693,834.5629,102.3219
778,_SFJyvecdEeet0YmmfbMwkw,CF1,2011.9024,338.9129,1079.8543,695.4693,834.5629,102.3219
779,_SFLnTecdEeet0YmmfbMwkw,CF2,1244.8952,827.0281,494.7386,695.4693,480.7081,102.3219
780,_SFM2V-cdEeet0YmmfbMwkw,CF2,1244.8952,827.0281,494.7386,812.9731,480.7081,757.5826
781,_SFOq5-cdEeet0YmmfbMwkw,CF3,1244.8952,827.0281,553.8284,812.9731,555.3829,757.5826
782,_SFS9HOcdEeet0YmmfbMwkw,CF3,1285.3952,672.5243,553.8284,812.9731,555.3829,757.5826
783,_SEuUQucdEeet0YmmfbMwkw,CF3,1285.3952,672.3616,553.8284,852.9818,555.3829,757.5826
784,_SFNdrucdEeet0YmmfbMwkw,CF2,1285.3952,917.0786,553.8284,852.9818,275.0794,174.9069
785,_SEu7iucdEeet0YmmfbMwkw,CF3,1285.3952,917.0786,553.8284,852.9818,275.0794,174.9069
786,_SEvio-cdEeet0YmmfbMwkw,CF3,1285.3952,917.0786,553.8284,852.9818,275.0794,234.0
787,_SFOFUOcdEeet0YmmfbMwkw,CF3,1285.3952,957.0982,1007.3891,852.9818,161.6094,234.0
788,_SFS8eucdEeet0YmmfbMwkw,CF3,894.0,957.0982,1007.3891,852.9818,161.6094,234.0
789,_SFSVlecdEeet0YmmfbMwkw,CF3,894.0,957.0982,1007.3891,498.1761,161.6094,234.0
790,_SFOEBucdEeet0YmmfbMwkw,CF3,978.5459,957.0982,1091.8543,498.1761,233.0149,234.0
791,_SFSWPecdEeet0YmmfbMwkw,CF3,978.5459,957.0982,1091.8543,562.4693,233.0149,234.0
792,_SFOEqucdEeet0YmmfbMwkw,CF3,978.5459,957.0982,1091.8543,562.4693,815.5629,687.0096
793,_SFSW4ecdEeet0YmmfbMwkw,CF3,682.0,599.4662,1091.8543,562.4693,815.5629,687.0096
794,_SFOri-cdEeet0YmmfbMwkw,CF3,682.0,599.4662,907.2058,290.9031,815.5629,687.0096
795,_SFS9wOcdEeet0YmmfbMwkw,CF3,682.0,674.0281,907.2058,290.9031,815.5629,768.5826
796,_SFSVGOcdEeet0YmmfbMwkw,CF3,565.0,674.0281,907.2058,290.9031,292.0794,768.5826
797,_SEtGKOcdEeet0YmmfbMwkw,CF3,565.0,674.0281,758.1392,180.699,292.0794,768.5826
798,_SFOsMecdEeet0YmmfbMwkw,CF3,565.0,395.0,757.7399,180.699,292.0794,768.5826
799,_SFTjB-cdEeet0YmmfbMwkw,CF3,1264.3952,395.0,440.4495,180.699,292.0794,586.8803
800,_SEu7jecdEeet0YmmfbMwkw,CF1,1264.3952,395.0,440.4495,831.9818,292.0794,586.8803
801,_SEvipucdEeet0YmmfbMwkw,CF3,1264.3952,281.71,440.4495,831.9818,292.0794,586.8803
802,_SEuUO-cdEeet0YmmfbMwkw,CF1,1264.3952,281.71,1085.8543,831.9818,747.4725,120.585
803,_SEu7g-cdEeet0YmmfbMwkw,CF1,639.5,281.71,1085.8543,831.9818,747.4725,120.585
804,_SEuUbecdEeet0YmmfbMwkw,CF2,639.5,936.0982,1085.8543,251.8751,747.4725,120.585
805,_SEu7tecdEeet0YmmfbMwkw,CF2,699.0,936.0982,1085.8543,251.8751,826.5629,813.5826
806,_SEuUY-cdEeet0YmmfbMwkw,CF1,699.0,936.0982,1085.8543,341.9031,826.5629,813.5826
807,_SEvio-cdEeet0YmmfbMwkw,CF1,699.0,936.0982,1085.8543,341.9031,826.5629,813.5826
808,_SEuUQucdEeet0YmmfbMwkw,CF1,699.0,352.9574,1085.8543,341.9031,826.5629,813.5826
809,_SEu7iucdEeet0YmmfbMwkw,CF3,699.0,352.9574,1085.8543,341.9031,647.3829,813.5826
810,_SEwJrOcdEeet0YmmfbMwkw,CF3,699.0,412.0,1085.8543,341.9031,647.3829,813.5826
811,_SEwwpOcdEeet0YmmfbMwkw,CF1,1172.0459,412.0,1249.174,341.9031,647.3829,813.5826
812,_SExXkecdEeet0YmmfbMwkw,CF3,1172.0459,412.0,1249.174,761.5082,178.7918,813.5826
813,_SExYMecdEeet0YmmfbMwkw,CF1,1172.0459,412.0,1249.174,761.5082,178.7918,813.5826
814,_SEx_HucdEeet0YmmfbMwkw,CF3,1276.3952,412.0,1019.3891,761.5082,178.7918,699.0096
815,_SEymC-cdEeet0YmmfbMwkw,CF1,1276.3952,412.0,1019.3891,843.9818,875.5629,699.0096
816,_SEviuucdEeet0YmmfbMwkw,CF2,1276.3952,866.1045,1019.3891,843.9818,875.5629,699.0096
817,_SE4FQucdEeet0YmmfbMwkw,CF3,1276.3952,866.1045,1019.3891,843.9818,875.5629,699.0096
818,_SE4F4ucdEeet0YmmfbMwkw,CF3,1070.5459,866.1045,621.0,843.9818,875.5629,301.1699
819,_SEu7n-cdEeet0YmmfbMwkw,CF1,1070.5459,948.0982,621.0,723.4693,875.5629,301.1699
820,_SEu7pecdEeet0YmmfbMwkw,CF1,1070.5459,948.0982,621.0,723.4693,875.5629,301.1699
821,_SEu7sOcdEeet0YmmfbMwkw,CF1,584.0,948.0982,492.6458,723.4693,875.5629,172.8074
822,_SEvizucdEeet0YmmfbMwkw,CF2,584.0,948.0982,492.6458,723.4693,875.5629,172.8074
823,_SEvi2OcdEeet0YmmfbMwkw,CF2,584.0,766.0281,492.6458,723.4693,875.5629,172.8074
824,_SEu7xecdEeet0YmmfbMwkw,CF1,1270.3952,766.0281,762.2058,723.4693,977.55,441.8803
825,_SEu7uucdEeet0YmmfbMwkw,CF1,1270.3952,766.0281,762.2058,639.4693,977.55,441.8803
826,_SEvixOcdEeet0YmmfbMwkw,CF2,1270.3952,298.8171,762.2058,639.4693,977.55,441.8803
827,_SEvi5OcdEeet0YmmfbMwkw,CF2,1270.3952,298.8171,762.2058,639.4693,759.4725,441.8803
828,_SEwJr-cdEeet0YmmfbMwkw,CF2,1270.3952,298.8171,762.2058,197.7782,759.4725,441.8803
829,_SEwwp-cdEeet0YmmfbMwkw,CF2,1270.3952,942.0982,762.2058,197.7782,759.4725,441.8803
830,_SEwJwecdEeet0YmmfbMwkw,CF2,1270.3952,942.0982,1044.4484,197.7782,759.4725,724.0502
831,_SEwwuecdEeet0YmmfbMwkw,CF2,1270.3952,942.0982,1044.4484,837.9818,359.1972,724.0502
832,_SEwJpecdEeet0YmmfbMwkw,CF2,1270.3952,942.0982,1116.8543,837.9818,359.1972,789.5826
833,_SEwwnecdEeet0YmmfbMwkw,CF2,1519.9838,942.0982,1116.8543,837.9818,359.1972,789.5826
834,_SEwwz-cdEeet0YmmfbMwkw,CF2,1519.9838,942.0982,1116.8543,837.9818,230.9459,789.5826
835,_SEu7tecdEeet0YmmfbMwkw,CF2,1519.9838,942.0982,475.6458,837.9818,230.9459,155.8074
836,_SEzM_ucdEeet0YmmfbMwkw,CF3,1184.0459,942.0982,475.6458,837.9818,230.9459,155.8074
837,_SEz0QOcdEeet0YmmfbMwkw,CF1,1184.0459,942.0982,475.6458,837.9818,502.3829,155.8074
838,_SEz0YucdEeet0YmmfbMwkw,CF3,1184.0459,878.1045,854.1736,837.9818,502.3829,903.5271
839,_SExXpucdEeet0YmmfbMwkw,CF1,1184.0459,878.1045,853.8318,837.9818,502.3829,903.5271
840,_SExXiucdEeet0YmmfbMwkw,CF1,767.0,878.1045,1228.8275,772.5082,502.3829,903.5271
841,_SE23mOcdEeet0YmmfbMwkw,CF1,767.0,878.1045,1228.8275,772.5082,502.3829,910.5271
842,_SE23gucdEeet0YmmfbMwkw,CF1,767.0,479.0801,1228.8275,772.5082,502.3829,910.5271
843,_SExYKucdEeet0YmmfbMwkw,CF1,637.0,479.0801,1235.8275,772.5082,784.5007,910.5271
844,_SE23vucdEeet0YmmfbMwkw,CF1,637.0,479.0801,1235.8275,376.9542,784.5007,502.8803
845,_SExXzOcdEeet0YmmfbMwkw,CF1,637.0,350.9129,1235.8275,376.9542,849.5629,502.8803
846,_SEz0R-cdEeet0YmmfbMwkw,CF1,925.5459,350.9129,823.2058,376.9542,849.5629,502.8803
847,_SEu7jecdEeet0YmmfbMwkw,CF3,925.5459,350.9129,823.2058,249.8451,849.5629,370.7549
848,_SE7Io-cdEeet0YmmfbMwkw,CF3,925.5459,621.0281,823.2058,249.8451,213.9459,370.7549
849,_SE-MhecdEeet0YmmfbMwkw,CF3,925.5459,621.0281,691.6742,249.8451,213.9459,370.7549
850,_SE23gucdEeet0YmmfbMwkw,CF1,925.5459,621.0281,691.6742,716.4693,213.9459,370.7549
851,_SExYKucdEeet0YmmfbMwkw,CF3,925.5459,621.0281,691.6742,716.4693,959.9107,370.7549
852,_SE1B6-cdEeet0YmmfbMwkw,CF1,1209.5459,621.0281,691.6742,716.4693,959.9107,370.7549
853,_SE5TmucdEeet0YmmfbMwkw,CF1,1209.5459,621.0281,691.6742,716.4693,959.9107,569.8803
854,_SE57PecdEeet0YmmfbMwkw,CF1,1301.3952,903.1289999999999,691.6742,716.4693,966.9107,569.8803
855,_SE3efucdEeet0YmmfbMwkw,CF2,1301.3952,903.1289999999999,890.2058,716.4693,966.9107,569.8803
856,_SEwJt-cdEeet0YmmfbMwkw,CF1,1301.3952,973.0982,890.2058,799.5205,966.9107,731.0165
857,_SE56uecdEeet0YmmfbMwkw,CF2,620.0,973.0982,890.2058,799.5205,563.3829,731.0165
858,_SE-zTOcdEeet0YmmfbMwkw,CF2,620.0,973.0982,1051.9177,868.9818,563.3829,731.0165
859,_SEx-rucdEeet0YmmfbMwkw,CF1,620.0,333.9129,1051.9177,868.9818,563.3829,669.0096
860,_SFETJ-cdEeet0YmmfbMwkw,CF1,2308.4502,333.9129,1051.9177,868.9818,445.6027,669.0096
861,_SFLBz-cdEeet0YmmfbMwkw,CF3,2304.9502,333.9129,989.3891,232.8451,445.6027,669.0096
862,_SEu7oecdEeet0YmmfbMwkw,CF1,1456.664,766.6327,989.3891,232.8451,445.6027,541.8803
863,_SE23gucdEeet0YmmfbMwkw,CF1,1456.664,766.5005,989.3891,232.8451,445.6027,541.8803
864,_SE23mOcdEeet0YmmfbMwkw,CF1,1456.664,1081.5629,862.2058,741.8432,445.6027,541.8803
865,_SEz0QOcdEeet0YmmfbMwkw,CF1,1463.664,1081.5629,862.2058,741.7852,445.6027,414.9069
866,_SEvinOcdEeet0YmmfbMwkw,CF1,1463.664,1081.5629,862.2058,975.5672,630.3829,414.9069
867,_SE23vucdEeet0YmmfbMwkw,CF1,1463.664,1088.5629,835.2058,975.5672,630.3829,414.9069
868,_SEuUfecdEeet0YmmfbMwkw,CF1,986.5459,1088.5629,835.2058,975.5672,630.3829,321.3219
869,_SEzNFecdEeet0YmmfbMwkw,CF1,986.5459,1088.5629,835.2058,982.5672,791.1704,321.3219
