,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
1361,_SFLAj-cdEeet0YmmfbMwkw,CF3,5.0,1.71,2.2361,0.699,1.6094,2.3219
1362,_SFLnY-cdEeet0YmmfbMwkw,CF2,5.0,1.71,2.2361,0.699,1.6094,2.3219
1363,_SE2QYOcdEeet0YmmfbMwkw,CF1,76.0545,4.9972,10.2435,2.3555,5.4229,7.8235
1364,_SFE6jOcdEeet0YmmfbMwkw,CF1,57.3449,4.3978,8.6292,10.3566,4.865,7.0187
1365,_SExYNOcdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1366,_SEz0SucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1367,_SE23jOcdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1368,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
1369,_SE3ehOcdEeet0YmmfbMwkw,CF2,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
1370,_SEu7lecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
1371,_SE7Iq-cdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
1372,_SE-MjecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
1373,_SE1B6-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1374,_SE5TmucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1375,_SFGvbecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1376,_SFACROcdEeet0YmmfbMwkw,CF3,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1377,_SE56vucdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1378,_SE-zUecdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1379,_SFETNucdEeet0YmmfbMwkw,CF1,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1380,_SFLB7-cdEeet0YmmfbMwkw,CF3,5.0,1.71,2.2361,0.699,1.6094,2.3219
1381,_SFS8aOcdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1382,_SFS9COcdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1383,_SFS9qOcdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1384,_SFS8XucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1385,_SFS8_ucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1386,_SFS9nucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1387,_SFS8rOcdEeet0YmmfbMwkw,CF2,9.0,2.0801,3.0,0.9542,2.1972,3.1699
1388,_SFS9TOcdEeet0YmmfbMwkw,CF2,9.0,2.0801,3.0,0.9542,2.1972,3.1699
1389,_SFS97OcdEeet0YmmfbMwkw,CF2,9.0,2.0801,3.0,0.9542,2.1972,3.1699
1390,_SFS8lecdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1391,_SFS9NecdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1392,_SFS91ecdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1393,_SFS8hucdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1394,_SFS9JucdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1395,_SFS9xucdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1396,_SFNdhucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1397,_SFNeJucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1398,_SFNdmOcdEeet0YmmfbMwkw,CF3,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1399,_SFNeOOcdEeet0YmmfbMwkw,CF3,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1400,_SFNdqOcdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1401,_SFODducdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1402,_SFNds-cdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1403,_SFNdwucdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1404,_SFODgecdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1405,_SFODkOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1406,_SFNd2ecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1407,_SFODp-cdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1408,_SFOD9OcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1409,_SFOElOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1410,_SFOFNOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1411,_SFOEBucdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1412,_SFOEpucdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1413,_SFOFRucdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1414,_SFOEFucdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1415,_SFOEtucdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1416,_SFOFVucdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1417,_SFOEIecdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1418,_SFOEMOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1419,_SFOEwecdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1420,_SFOE0OcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1421,_SFOFYecdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1422,_SFOFcOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1423,_SFOER-cdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1424,_SFOE5-cdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1425,_SFOFh-cdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1426,_SFOrc-cdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1427,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1428,_SFSU9ecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1429,_SFSVlecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1430,_SFOraecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1431,_SFOsCecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1432,_SFSU6-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1433,_SFSVi-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1434,_SFSWK-cdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1435,_SFSWQecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1436,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1437,_SFOsQOcdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1438,_SFSVIucdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1439,_SFSVwucdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1440,_SFSWy-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1441,_SFSW4ecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1442,_SFSW7ecdEeet0YmmfbMwkw,CF2,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1443,_SFS8AOcdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1444,_SEu7jecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1445,_SEvipucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1446,_SEuUO-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1447,_SEu7g-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1448,_SEuUbecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1449,_SEu7tecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1450,_SEuUY-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1451,_SEvio-cdEeet0YmmfbMwkw,CF1,76.0545,4.9972,10.2435,2.3555,5.4229,7.8235
1452,_SEuUQucdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1453,_SEu7iucdEeet0YmmfbMwkw,CF3,2400.4669,73.0412,212.4298,26.8147,61.7388,89.0644
1454,_SEwJrOcdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1455,_SEwwpOcdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1456,_SExXkecdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1457,_SExYMecdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1458,_SEx_HucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1459,_SEymC-cdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1460,_SEviuucdEeet0YmmfbMwkw,CF2,152.8478,6.6025,14.8712,2.9226,6.7289,9.7079
1461,_SE4FQucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1462,_SE4F4ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1463,_SEu7n-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1464,_SEu7pecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1465,_SEu7sOcdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1466,_SEvizucdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1467,_SEvi2OcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1468,_SEu7xecdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1469,_SEu7uucdEeet0YmmfbMwkw,CF1,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1470,_SEvixOcdEeet0YmmfbMwkw,CF2,5.0,1.71,2.2361,0.699,1.6094,2.3219
1471,_SEvi5OcdEeet0YmmfbMwkw,CF2,5.0,1.71,2.2361,0.699,1.6094,2.3219
1472,_SEwJr-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1473,_SEwwp-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1474,_SEwJwecdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1475,_SEwwuecdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1476,_SEwJpecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1477,_SEwwnecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1478,_SEwwz-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1479,_SEu7tecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1480,_SEzM_ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1481,_SEz0QOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1482,_SEz0YucdEeet0YmmfbMwkw,CF3,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1483,_SExXpucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1484,_SExXiucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1485,_SE23mOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1486,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1487,_SExYKucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1488,_SE23vucdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1489,_SExXzOcdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1490,_SEz0R-cdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1491,_SEu7jecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1492,_SE7Io-cdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1493,_SE-MhecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1494,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1495,_SExYKucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1496,_SE1B6-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1497,_SE5TmucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1498,_SE57PecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1499,_SE3efucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1500,_SEwJt-cdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1501,_SE56uecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1502,_SE-zTOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1503,_SEx-rucdEeet0YmmfbMwkw,CF1,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1504,_SFETJ-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1505,_SFLBz-cdEeet0YmmfbMwkw,CF3,5.0,1.71,2.2361,0.699,1.6094,2.3219
1506,_SEu7oecdEeet0YmmfbMwkw,CF1,887.8853,6.6025,64.0864,7.4849,17.2606,24.9014
1507,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1508,_SE23mOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1509,_SEz0QOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1510,_SEvinOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1511,_SE23vucdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1512,_SEuUfecdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1513,_SEzNFecdEeet0YmmfbMwkw,CF1,2885.0566,65.4982,203.8498,21.0604,48.5003,69.9866
1514,_SEz0QOcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1515,_SEzz3OcdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1516,_SEuUd-cdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
1517,_SEuUbecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1518,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1519,_SE0bNecdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1520,_SE1B8ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1521,_SE1CkucdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1522,_SE2Qd-cdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
1523,_SE23oOcdEeet0YmmfbMwkw,CF1,3306.6316,43.3675,132.5865,14.2992,32.9263,47.5099
1524,_SE3ehucdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
1525,_SE2QWecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1526,_SE23gucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1527,_SE3eaOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1528,_SE23HucdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
1529,_SE23vucdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
1530,_SE3epOcdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
1531,_SE4FWecdEeet0YmmfbMwkw,CF2,101.164,39.1296,118.3199,13.1288,30.2055,43.5872
1532,_SE23iecdEeet0YmmfbMwkw,CF1,1377.7144,42.3132,121.6754,15.6374,36.0111,51.9477
1533,_SE4F5ecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1534,_SExYNOcdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1535,_SE1B9ecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
1536,_SE3ehOcdEeet0YmmfbMwkw,CF1,40.4454,3.7274,6.9177,1.8114,51.4054,6.0165
1537,_SE4FUecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1538,_SE23lOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
1539,_SE3equcdEeet0YmmfbMwkw,CF2,10.5,2.1898,3.2404,1.0212,2.3514,3.3923
1540,_SE3eiucdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1541,_SEyloOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1542,_SEx-rucdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
1543,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1544,_SE5TtucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1545,_SE56qecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1546,_SE56w-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1547,_SE4sVecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1548,_SE4s9ecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1549,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1550,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1551,_SE8W5OcdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
1552,_SE7ItecdEeet0YmmfbMwkw,CF3,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
1553,_SE57J-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1554,_SE57PecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1555,_SE6h2-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1556,_SE6h8ecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1557,_SE7ImecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1558,_SE7wA-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1559,_SE7wGecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1560,_SE57SecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1561,_SE6h_ecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1562,_SE7wJecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1563,_SE6hd-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1564,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1565,_SE7wP-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1566,_SE7vpecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1567,_SE7IwecdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1568,_SE8W-ecdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
1569,_SE8W3ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1570,_SE8XfecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1571,_SE8Xk-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1572,_SE8-HecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1573,_SE8-M-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1574,_SE8Xn-cdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1575,_SE8-P-cdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
1576,_SE89uecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1577,_SE8-WecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
1578,_SE8XH-cdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
1579,_SE8XBecdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
1580,_SE-Ml-cdEeet0YmmfbMwkw,CF3,1253.1954,52.3916,140.4558,22.3335,4.1704,74.1656
1581,_SE9kwOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1582,_SE9k1ucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1583,_SE9lYOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1584,_SE9lducdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1585,_SE-L2-cdEeet0YmmfbMwkw,CF1,760.5834,40.4705,102.0684,19.2353,44.2733,63.8637
1586,_SE-L8ecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1587,_SE-Me-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1588,_SE-zGucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1589,_SE-zMOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1590,_SE-zuucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1591,_SE-z0OcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1592,_SE_aPucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1593,_SE_aVOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1594,_SE_a3ucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1595,_SE_a9OcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1596,_SFABYucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1597,_SFABeOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1598,_SFACAucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
1599,_SFACGOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
