,Optimal_Affected_Component_Uid,Optimal_Failure,log2
832,_SFAoa-cdEeet0YmmfbMwkw,CF1,5.7273
833,_SFAoa-cdEeet0YmmfbMwkw,CF1,5.7273
834,_SFAoa-cdEeet0YmmfbMwkw,CF1,5.7273
835,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
836,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
837,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
838,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
839,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
840,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
841,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
842,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
843,_SFMO7ecdEeet0YmmfbMwkw,CF2,9.7711
844,_SE9laucdEeet0YmmfbMwkw,CF1,7.6646
845,_SE9laucdEeet0YmmfbMwkw,CF1,7.6646
846,_SE9laucdEeet0YmmfbMwkw,CF1,7.6646
847,_SFNdqOcdEeet0YmmfbMwkw,CF2,4.6589
848,_SFNdqOcdEeet0YmmfbMwkw,CF2,4.6589
849,_SFNdqOcdEeet0YmmfbMwkw,CF2,4.6589
850,_SFNdqOcdEeet0YmmfbMwkw,CF2,4.6589
851,_SFOFYecdEeet0YmmfbMwkw,CF1,3.613
852,_SFOFYecdEeet0YmmfbMwkw,CF1,3.613
853,_SFOFYecdEeet0YmmfbMwkw,CF1,3.613
854,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
855,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
856,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
857,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
858,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
859,_SFGu0ecdEeet0YmmfbMwkw,CF1,5.7863
860,_SEz0YucdEeet0YmmfbMwkw,CF3,3.9789
861,_SEz0YucdEeet0YmmfbMwkw,CF3,3.9789
862,_SEz0YucdEeet0YmmfbMwkw,CF3,3.9789
863,_SFM27OcdEeet0YmmfbMwkw,CF3,8.3786
864,_SFM27OcdEeet0YmmfbMwkw,CF3,8.3786
865,_SFM27OcdEeet0YmmfbMwkw,CF3,8.3786
866,_SEvio-cdEeet0YmmfbMwkw,CF3,72.2863
867,_SEvio-cdEeet0YmmfbMwkw,CF3,72.0233
868,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
869,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
870,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
871,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
872,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
873,_SFACAucdEeet0YmmfbMwkw,CF2,5.7253
874,_SFDr2-cdEeet0YmmfbMwkw,CF3,75.07300000000001
875,_SFDr2-cdEeet0YmmfbMwkw,CF3,74.8803
876,_SFETHecdEeet0YmmfbMwkw,CF3,9.7551
877,_SFETHecdEeet0YmmfbMwkw,CF3,9.7551
878,_SFOD--cdEeet0YmmfbMwkw,CF1,8.3846
879,_SFOD--cdEeet0YmmfbMwkw,CF1,8.3846
880,_SFOD--cdEeet0YmmfbMwkw,CF1,8.3846
881,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.3219
882,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.3219
883,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.3219
884,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
885,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
886,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
887,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
888,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
889,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.572
890,_SFKaW-cdEeet0YmmfbMwkw,CF3,5.8143
891,_SFKaW-cdEeet0YmmfbMwkw,CF3,5.8143
892,_SFKaW-cdEeet0YmmfbMwkw,CF3,5.8143
893,_SFTjB-cdEeet0YmmfbMwkw,CF3,3.4309
894,_SFTjB-cdEeet0YmmfbMwkw,CF3,3.4309
895,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.593
896,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.593
897,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.593
898,_SFDFaecdEeet0YmmfbMwkw,CF3,6.0992
899,_SFDFaecdEeet0YmmfbMwkw,CF3,6.0992
900,_SFMPBucdEeet0YmmfbMwkw,CF2,3.0589999999999997
901,_SFMPBucdEeet0YmmfbMwkw,CF2,3.0589999999999997
902,_SFMPBucdEeet0YmmfbMwkw,CF2,3.0589999999999997
903,_SFM1w-cdEeet0YmmfbMwkw,CF2,9.7701
904,_SFM1w-cdEeet0YmmfbMwkw,CF2,9.7701
905,_SFM1w-cdEeet0YmmfbMwkw,CF2,9.7701
906,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.9659
907,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.9659
908,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.9659
909,_SE2QYOcdEeet0YmmfbMwkw,CF1,9.0245
910,_SE2QYOcdEeet0YmmfbMwkw,CF1,9.0245
911,_SE2QYOcdEeet0YmmfbMwkw,CF1,9.0245
912,_SFOD9OcdEeet0YmmfbMwkw,CF1,5.8523
913,_SFOD9OcdEeet0YmmfbMwkw,CF1,5.8523
914,_SFOD9OcdEeet0YmmfbMwkw,CF1,5.8523
915,_SFOq5ecdEeet0YmmfbMwkw,CF3,65.1169
916,_SFOq5ecdEeet0YmmfbMwkw,CF3,64.9242
917,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
918,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
919,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
920,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
921,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
922,_SE23mOcdEeet0YmmfbMwkw,CF1,5.6573
923,_SE-zMOcdEeet0YmmfbMwkw,CF2,5.6503
924,_SE-zMOcdEeet0YmmfbMwkw,CF2,5.6503
925,_SExYMecdEeet0YmmfbMwkw,CF1,8.3606
926,_SExYMecdEeet0YmmfbMwkw,CF1,8.3606
927,_SExYMecdEeet0YmmfbMwkw,CF1,8.3606
928,_SFLAcecdEeet0YmmfbMwkw,CF1,7.7046
929,_SFLAcecdEeet0YmmfbMwkw,CF1,7.7046
930,_SFLAcecdEeet0YmmfbMwkw,CF1,7.7046
931,_SFJyC-cdEeet0YmmfbMwkw,CF3,5.7993
932,_SFJyC-cdEeet0YmmfbMwkw,CF3,5.7993
933,_SFJyC-cdEeet0YmmfbMwkw,CF3,5.7993
934,_SE_a3ucdEeet0YmmfbMwkw,CF1,5.6883
935,_SE_a3ucdEeet0YmmfbMwkw,CF1,5.6883
936,_SE_a3ucdEeet0YmmfbMwkw,CF1,5.6883
937,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.5260000000000002
938,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.5260000000000002
939,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.5260000000000002
940,_SFGH8ucdEeet0YmmfbMwkw,CF1,5.7813
941,_SFGH8ucdEeet0YmmfbMwkw,CF1,5.7813
942,_SFGH8ucdEeet0YmmfbMwkw,CF1,5.7813
943,_SE-MjecdEeet0YmmfbMwkw,CF3,6.0902
944,_SE-MjecdEeet0YmmfbMwkw,CF3,6.0902
945,_SE-MjecdEeet0YmmfbMwkw,CF3,6.0902
946,_SFLBDucdEeet0YmmfbMwkw,CF3,9.0305
947,_SFLBDucdEeet0YmmfbMwkw,CF3,9.0305
948,_SFLBDucdEeet0YmmfbMwkw,CF3,9.0305
949,_SFHV1-cdEeet0YmmfbMwkw,CF1,4.0059
950,_SFHV1-cdEeet0YmmfbMwkw,CF1,4.0059
951,_SFHV1-cdEeet0YmmfbMwkw,CF1,4.0059
952,_SFDFBecdEeet0YmmfbMwkw,CF2,3.7889
953,_SFDFBecdEeet0YmmfbMwkw,CF2,3.7889
954,_SFDFBecdEeet0YmmfbMwkw,CF2,3.7889
955,_SFCeQucdEeet0YmmfbMwkw,CF3,7.6816
956,_SFCeQucdEeet0YmmfbMwkw,CF3,7.6816
957,_SFCeQucdEeet0YmmfbMwkw,CF3,7.6816
958,_SFCeQucdEeet0YmmfbMwkw,CF3,7.6816
959,_SFCeQucdEeet0YmmfbMwkw,CF3,7.6816
960,_SE6h2-cdEeet0YmmfbMwkw,CF1,5.6673
961,_SE6h2-cdEeet0YmmfbMwkw,CF1,5.6673
962,_SE6h2-cdEeet0YmmfbMwkw,CF1,5.6673
963,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
964,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
965,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
966,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
967,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
968,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.571
969,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.9859
970,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.9859
971,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.9859
972,_SFJyzecdEeet0YmmfbMwkw,CF1,4.0069
973,_SFJyzecdEeet0YmmfbMwkw,CF1,4.0069
974,_SFJyzecdEeet0YmmfbMwkw,CF1,4.0069
975,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
976,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
977,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
978,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
979,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
980,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
981,_SE9kwOcdEeet0YmmfbMwkw,CF1,5.6833
982,_SFCeTucdEeet0YmmfbMwkw,CF3,5.7483
983,_SFCeTucdEeet0YmmfbMwkw,CF3,5.7483
984,_SFCeTucdEeet0YmmfbMwkw,CF3,5.7483
985,_SFCeTucdEeet0YmmfbMwkw,CF3,5.7483
986,_SFKZ2ecdEeet0YmmfbMwkw,CF2,9.7601
987,_SFKZ2ecdEeet0YmmfbMwkw,CF2,9.7601
988,_SEymFucdEeet0YmmfbMwkw,CF3,66.6387
989,_SEymFucdEeet0YmmfbMwkw,CF3,66.2237
990,_SFS-WucdEeet0YmmfbMwkw,CF3,85.1335
991,_SFS-WucdEeet0YmmfbMwkw,CF3,84.8705
992,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7729
993,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7729
994,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7729
995,_SFS97OcdEeet0YmmfbMwkw,CF2,3.8099
996,_SFS97OcdEeet0YmmfbMwkw,CF2,3.8099
997,_SFS97OcdEeet0YmmfbMwkw,CF2,3.8099
998,_SFLAXecdEeet0YmmfbMwkw,CF2,5.8183
999,_SFLAXecdEeet0YmmfbMwkw,CF2,5.8183
1000,_SFLAXecdEeet0YmmfbMwkw,CF2,5.8183
1001,_SFLAXecdEeet0YmmfbMwkw,CF2,5.8183
1002,_SFLBB-cdEeet0YmmfbMwkw,CF3,5.8243
1003,_SFLBB-cdEeet0YmmfbMwkw,CF3,5.8243
1004,_SFLBB-cdEeet0YmmfbMwkw,CF3,5.8243
1005,_SFLn5ecdEeet0YmmfbMwkw,CF3,7.7076
1006,_SFLn5ecdEeet0YmmfbMwkw,CF3,7.7076
1007,_SFLn5ecdEeet0YmmfbMwkw,CF3,7.7076
1008,_SFLnUecdEeet0YmmfbMwkw,CF1,5.8333
1009,_SFLnUecdEeet0YmmfbMwkw,CF1,5.8333
1010,_SFLnUecdEeet0YmmfbMwkw,CF1,5.8333
1011,_SFS91ecdEeet0YmmfbMwkw,CF2,3.063
1012,_SFS91ecdEeet0YmmfbMwkw,CF2,3.063
1013,_SFS91ecdEeet0YmmfbMwkw,CF2,3.063
1014,_SFGvcecdEeet0YmmfbMwkw,CF3,5.7923
1015,_SFGvcecdEeet0YmmfbMwkw,CF3,5.7923
1016,_SFGvcecdEeet0YmmfbMwkw,CF3,5.7923
1017,_SE5TtucdEeet0YmmfbMwkw,CF1,6.0186
1018,_SE5TtucdEeet0YmmfbMwkw,CF1,6.0186
1019,_SE5TtucdEeet0YmmfbMwkw,CF1,6.0186
1020,_SE2Qd-cdEeet0YmmfbMwkw,CF1,9.7411
1021,_SE2Qd-cdEeet0YmmfbMwkw,CF1,9.7411
1022,_SE2Qd-cdEeet0YmmfbMwkw,CF1,9.7411
1023,_SFOsK-cdEeet0YmmfbMwkw,CF3,4.6639
1024,_SFOsK-cdEeet0YmmfbMwkw,CF3,4.6639
1025,_SFCeSucdEeet0YmmfbMwkw,CF3,6.0972
1026,_SFCeSucdEeet0YmmfbMwkw,CF3,6.0972
1027,_SE3epOcdEeet0YmmfbMwkw,CF3,3.532
1028,_SE3epOcdEeet0YmmfbMwkw,CF3,3.532
1029,_SE3epOcdEeet0YmmfbMwkw,CF3,3.532
1030,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1031,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1032,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1033,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1034,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1035,_SFMPZecdEeet0YmmfbMwkw,CF2,5.8413
1036,_SFOrc-cdEeet0YmmfbMwkw,CF1,7.7196
1037,_SFOrc-cdEeet0YmmfbMwkw,CF1,7.7196
1038,_SFOrc-cdEeet0YmmfbMwkw,CF1,7.7196
1039,_SE-MhecdEeet0YmmfbMwkw,CF1,7.6556
1040,_SE-MhecdEeet0YmmfbMwkw,CF1,7.6556
1041,_SE-MhecdEeet0YmmfbMwkw,CF1,7.6556
1042,_SE-MhecdEeet0YmmfbMwkw,CF1,7.6556
1043,_SE-MhecdEeet0YmmfbMwkw,CF1,7.6556
1044,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.3506
1045,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.3506
1046,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.3506
1047,_SFE6ZucdEeet0YmmfbMwkw,CF1,5.7663
1048,_SFE6ZucdEeet0YmmfbMwkw,CF1,5.7663
1049,_SFE6ZucdEeet0YmmfbMwkw,CF1,5.7663
1050,_SFE6ZucdEeet0YmmfbMwkw,CF1,5.7663
1051,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7509
1052,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7509
1053,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7509
1054,_SFDFYecdEeet0YmmfbMwkw,CF3,7.6836
1055,_SFDFYecdEeet0YmmfbMwkw,CF3,7.6836
1056,_SFDFYecdEeet0YmmfbMwkw,CF3,7.6836
1057,_SFDFYecdEeet0YmmfbMwkw,CF3,7.6836
1058,_SFDFYecdEeet0YmmfbMwkw,CF3,7.6836
1059,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.611
1060,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.611
1061,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.611
1062,_SFJzYecdEeet0YmmfbMwkw,CF3,5.8053
1063,_SFJzYecdEeet0YmmfbMwkw,CF3,5.8053
1064,_SFJzYecdEeet0YmmfbMwkw,CF3,5.8053
1065,_SE9lYOcdEeet0YmmfbMwkw,CF3,5.6853
1066,_SE9lYOcdEeet0YmmfbMwkw,CF3,5.6853
1067,_SE9lYOcdEeet0YmmfbMwkw,CF3,5.6853
1068,_SFSWPecdEeet0YmmfbMwkw,CF3,6.1102
1069,_SFSWPecdEeet0YmmfbMwkw,CF3,6.1102
1070,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4749
1071,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4749
1072,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4749
1073,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4749
1074,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1075,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1076,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1077,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1078,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1079,_SExXpucdEeet0YmmfbMwkw,CF1,6.0296
1080,_SEz0SucdEeet0YmmfbMwkw,CF1,7.6776
1081,_SEz0SucdEeet0YmmfbMwkw,CF1,7.6776
1082,_SEz0SucdEeet0YmmfbMwkw,CF1,7.6776
1083,_SFLnRecdEeet0YmmfbMwkw,CF3,7.7086
1084,_SFLnRecdEeet0YmmfbMwkw,CF3,7.7086
1085,_SFLnRecdEeet0YmmfbMwkw,CF3,7.7086
1086,_SE56necdEeet0YmmfbMwkw,CF3,5.6623
1087,_SE56necdEeet0YmmfbMwkw,CF3,5.6623
1088,_SE56necdEeet0YmmfbMwkw,CF3,5.6623
1089,_SEymC-cdEeet0YmmfbMwkw,CF1,8.3636
1090,_SEymC-cdEeet0YmmfbMwkw,CF1,8.3636
1091,_SEymC-cdEeet0YmmfbMwkw,CF1,8.3636
1092,_SFOEFucdEeet0YmmfbMwkw,CF1,4.0099
1093,_SFOEFucdEeet0YmmfbMwkw,CF1,4.0099
1094,_SFOEFucdEeet0YmmfbMwkw,CF1,4.0099
1095,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1096,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1097,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1098,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1099,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1100,_SFABWOcdEeet0YmmfbMwkw,CF2,5.7203
1101,_SFS9HOcdEeet0YmmfbMwkw,CF3,68.4825
1102,_SFS9HOcdEeet0YmmfbMwkw,CF3,68.2899
1103,_SFDsX-cdEeet0YmmfbMwkw,CF3,5.7593
1104,_SFDsX-cdEeet0YmmfbMwkw,CF3,5.7593
1105,_SFDsX-cdEeet0YmmfbMwkw,CF3,5.7593
1106,_SFCeOOcdEeet0YmmfbMwkw,CF1,5.7463
1107,_SFCeOOcdEeet0YmmfbMwkw,CF1,5.7463
1108,_SFCeOOcdEeet0YmmfbMwkw,CF1,5.7463
1109,_SFGwEecdEeet0YmmfbMwkw,CF3,5.7933
1110,_SFGwEecdEeet0YmmfbMwkw,CF3,5.7933
1111,_SFGwEecdEeet0YmmfbMwkw,CF3,5.7933
1112,_SFLAZ-cdEeet0YmmfbMwkw,CF2,5.8193
1113,_SFLAZ-cdEeet0YmmfbMwkw,CF2,5.8193
1114,_SFLAZ-cdEeet0YmmfbMwkw,CF2,5.8193
1115,_SFLAZ-cdEeet0YmmfbMwkw,CF2,5.8193
1116,_SFOrhecdEeet0YmmfbMwkw,CF3,73.4091
1117,_SFOrhecdEeet0YmmfbMwkw,CF3,73.1867
1118,_SFGwPecdEeet0YmmfbMwkw,CF3,3.3014
1119,_SFGwPecdEeet0YmmfbMwkw,CF3,3.3014
1120,_SFGwPecdEeet0YmmfbMwkw,CF3,3.3014
1121,_SFABYucdEeet0YmmfbMwkw,CF2,5.7223
1122,_SFABYucdEeet0YmmfbMwkw,CF2,5.7223
1123,_SFABYucdEeet0YmmfbMwkw,CF2,5.7223
1124,_SFABYucdEeet0YmmfbMwkw,CF2,5.7223
1125,_SFLpG-cdEeet0YmmfbMwkw,CF1,5.8373
1126,_SFLpG-cdEeet0YmmfbMwkw,CF1,5.8373
1127,_SFLpG-cdEeet0YmmfbMwkw,CF1,5.8373
1128,_SFFhVucdEeet0YmmfbMwkw,CF2,3.7969
1129,_SFFhVucdEeet0YmmfbMwkw,CF2,3.7969
1130,_SFFhVucdEeet0YmmfbMwkw,CF2,3.7969
1131,_SFOFSucdEeet0YmmfbMwkw,CF3,5.8583
1132,_SFOFSucdEeet0YmmfbMwkw,CF3,5.8583
1133,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7769
1134,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7769
1135,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7769
1136,_SFBPiOcdEeet0YmmfbMwkw,CF2,10.7048
1137,_SFBPiOcdEeet0YmmfbMwkw,CF2,10.7048
1138,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.0156
1139,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.0156
1140,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.0156
1141,_SFDFbecdEeet0YmmfbMwkw,CF3,5.7543
1142,_SFDFbecdEeet0YmmfbMwkw,CF3,5.7543
1143,_SFDFbecdEeet0YmmfbMwkw,CF3,5.7543
1144,_SFDFbecdEeet0YmmfbMwkw,CF3,5.7543
1145,_SFDFbecdEeet0YmmfbMwkw,CF3,5.7543
1146,_SExYKucdEeet0YmmfbMwkw,CF1,5.7103
1147,_SExYKucdEeet0YmmfbMwkw,CF1,5.7103
1148,_SExYKucdEeet0YmmfbMwkw,CF1,5.7103
1149,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7499
1150,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7499
1151,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7499
1152,_SFCeP-cdEeet0YmmfbMwkw,CF3,93.2226
1153,_SFCeP-cdEeet0YmmfbMwkw,CF3,93.0002
1154,_SFLozucdEeet0YmmfbMwkw,CF2,3.3104
1155,_SFLozucdEeet0YmmfbMwkw,CF2,3.3104
1156,_SFLozucdEeet0YmmfbMwkw,CF2,3.3104
1157,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.585
1158,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.585
1159,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.585
1160,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1161,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1162,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1163,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1164,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1165,_SFE50OcdEeet0YmmfbMwkw,CF1,5.7633
1166,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.542
1167,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.542
1168,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.542
1169,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7759
1170,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7759
1171,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7759
1172,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.7849
1173,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.7849
1174,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.7849
1175,_SFKaUecdEeet0YmmfbMwkw,CF2,5.8133
1176,_SFKaUecdEeet0YmmfbMwkw,CF2,5.8133
1177,_SFKaUecdEeet0YmmfbMwkw,CF2,5.8133
1178,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.277
1179,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.277
1180,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.277
1181,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3496
1182,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3496
1183,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3496
1184,_SExYNOcdEeet0YmmfbMwkw,CF3,7.6746
1185,_SExYNOcdEeet0YmmfbMwkw,CF3,7.6746
1186,_SExYNOcdEeet0YmmfbMwkw,CF3,7.6746
1187,_SEviuucdEeet0YmmfbMwkw,CF2,10.9649
1188,_SEviuucdEeet0YmmfbMwkw,CF2,10.9649
1189,_SEviuucdEeet0YmmfbMwkw,CF2,10.9649
1190,_SE57SecdEeet0YmmfbMwkw,CF1,3.9689
1191,_SE57SecdEeet0YmmfbMwkw,CF1,3.9689
1192,_SE57SecdEeet0YmmfbMwkw,CF1,3.9689
1193,_SEx_TucdEeet0YmmfbMwkw,CF1,3.049
1194,_SEx_TucdEeet0YmmfbMwkw,CF1,3.049
1195,_SEx_TucdEeet0YmmfbMwkw,CF1,3.049
1196,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4909
1197,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4909
1198,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4909
1199,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7549
1200,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7549
1201,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7549
1202,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.58
1203,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.58
1204,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.58
1205,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.6596
1206,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.6596
1207,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.6596
1208,_SFGu3ecdEeet0YmmfbMwkw,CF3,4.0029
1209,_SFGu3ecdEeet0YmmfbMwkw,CF3,4.0029
1210,_SFGu3ecdEeet0YmmfbMwkw,CF3,4.0029
1211,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7539
1212,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7539
1213,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7539
1214,_SE9lducdEeet0YmmfbMwkw,CF3,5.6863
1215,_SE9lducdEeet0YmmfbMwkw,CF3,5.6863
1216,_SE9lducdEeet0YmmfbMwkw,CF3,5.6863
1217,_SFLol-cdEeet0YmmfbMwkw,CF2,6.0436
1218,_SFLol-cdEeet0YmmfbMwkw,CF2,6.0436
1219,_SFLol-cdEeet0YmmfbMwkw,CF2,6.0436
1220,_SFLol-cdEeet0YmmfbMwkw,CF2,6.0436
1221,_SFJysucdEeet0YmmfbMwkw,CF1,9.5704
1222,_SFJysucdEeet0YmmfbMwkw,CF1,9.5704
1223,_SFJysucdEeet0YmmfbMwkw,CF1,9.5704
1224,_SFESgecdEeet0YmmfbMwkw,CF1,3.9949
1225,_SFESgecdEeet0YmmfbMwkw,CF1,3.9949
1226,_SFESgecdEeet0YmmfbMwkw,CF1,3.9949
1227,_SFSWQecdEeet0YmmfbMwkw,CF1,5.8793
1228,_SFSWQecdEeet0YmmfbMwkw,CF1,5.8793
1229,_SFSWQecdEeet0YmmfbMwkw,CF1,5.8793
1230,_SFKabecdEeet0YmmfbMwkw,CF3,4.4839
1231,_SFKabecdEeet0YmmfbMwkw,CF3,4.4839
1232,_SFKabecdEeet0YmmfbMwkw,CF3,4.4839
1233,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4899
1234,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4899
1235,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4899
1236,_SFE6cOcdEeet0YmmfbMwkw,CF3,5.7693
1237,_SFE6cOcdEeet0YmmfbMwkw,CF3,5.7693
1238,_SFE6cOcdEeet0YmmfbMwkw,CF3,5.7693
1239,_SFFhEucdEeet0YmmfbMwkw,CF3,7.6916
1240,_SFFhEucdEeet0YmmfbMwkw,CF3,7.6916
1241,_SFFhEucdEeet0YmmfbMwkw,CF3,7.6916
1242,_SE6h8ecdEeet0YmmfbMwkw,CF3,5.6683
1243,_SE6h8ecdEeet0YmmfbMwkw,CF3,5.6683
