,Optimal_Affected_Component_Uid,Optimal_Failure,log10
1246,_SFBPpucdEeet0YmmfbMwkw,CF2,1.5061
1247,_SFBPpucdEeet0YmmfbMwkw,CF2,1.5061
1248,_SFKao-cdEeet0YmmfbMwkw,CF2,1.186
1249,_SFKao-cdEeet0YmmfbMwkw,CF2,1.186
1250,_SFKao-cdEeet0YmmfbMwkw,CF2,1.186
1251,_SFS9COcdEeet0YmmfbMwkw,CF3,3.1698
1252,_SFS9COcdEeet0YmmfbMwkw,CF3,3.1698
1253,_SFS9COcdEeet0YmmfbMwkw,CF3,3.1698
1254,_SFS9COcdEeet0YmmfbMwkw,CF3,3.1698
1255,_SEvisucdEeet0YmmfbMwkw,CF3,2.3213
1256,_SEvisucdEeet0YmmfbMwkw,CF3,2.3213
1257,_SEvisucdEeet0YmmfbMwkw,CF3,2.3213
1258,_SEu7v-cdEeet0YmmfbMwkw,CF2,1.4891
1259,_SEu7v-cdEeet0YmmfbMwkw,CF2,1.4891
1260,_SEu7v-cdEeet0YmmfbMwkw,CF2,1.4891
1261,_SFMPb-cdEeet0YmmfbMwkw,CF2,2.4443
1262,_SFMPb-cdEeet0YmmfbMwkw,CF2,2.4443
1263,_SFMPb-cdEeet0YmmfbMwkw,CF2,2.4443
1264,_SFMPb-cdEeet0YmmfbMwkw,CF2,2.4443
1265,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1266,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1267,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1268,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1269,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1270,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1271,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1272,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1273,_SE23gucdEeet0YmmfbMwkw,CF1,2.4833
1274,_SFLoA-cdEeet0YmmfbMwkw,CF2,1.1909999999999998
1275,_SFLoA-cdEeet0YmmfbMwkw,CF2,1.1909999999999998
1276,_SFLoA-cdEeet0YmmfbMwkw,CF2,1.1909999999999998
1277,_SFFhHucdEeet0YmmfbMwkw,CF3,2.3883
1278,_SFFhHucdEeet0YmmfbMwkw,CF3,2.3883
1279,_SFFhHucdEeet0YmmfbMwkw,CF3,2.3883
1280,_SFTjAecdEeet0YmmfbMwkw,CF3,1.9791
1281,_SFTjAecdEeet0YmmfbMwkw,CF3,1.9791
1282,_SE_aeucdEeet0YmmfbMwkw,CF2,1.4851
1283,_SE_aeucdEeet0YmmfbMwkw,CF2,1.4851
1284,_SE_aeucdEeet0YmmfbMwkw,CF2,1.4851
1285,_SFGvqecdEeet0YmmfbMwkw,CF2,1.6242
1286,_SFGvqecdEeet0YmmfbMwkw,CF2,1.6242
1287,_SFGvqecdEeet0YmmfbMwkw,CF2,1.6242
1288,_SE3eiucdEeet0YmmfbMwkw,CF1,1.683
1289,_SE3eiucdEeet0YmmfbMwkw,CF1,1.683
1290,_SE3eiucdEeet0YmmfbMwkw,CF1,1.683
1291,_SEx-s-cdEeet0YmmfbMwkw,CF2,1.4951
1292,_SEx-s-cdEeet0YmmfbMwkw,CF2,1.4951
1293,_SEx-s-cdEeet0YmmfbMwkw,CF2,1.4951
1294,_SFDsrecdEeet0YmmfbMwkw,CF2,1.6142
1295,_SFDsrecdEeet0YmmfbMwkw,CF2,1.6142
1296,_SFDsrecdEeet0YmmfbMwkw,CF2,1.6142
1297,_SE_aWucdEeet0YmmfbMwkw,CF1,2.5592
1298,_SE_aWucdEeet0YmmfbMwkw,CF1,2.5592
1299,_SFLohecdEeet0YmmfbMwkw,CF1,3.1548
1300,_SFLohecdEeet0YmmfbMwkw,CF1,3.1548
1301,_SFLohecdEeet0YmmfbMwkw,CF1,3.1548
1302,_SFOFh-cdEeet0YmmfbMwkw,CF2,1.3951
1303,_SFOFh-cdEeet0YmmfbMwkw,CF2,1.3951
1304,_SFOFh-cdEeet0YmmfbMwkw,CF2,1.3951
1305,_SE3efucdEeet0YmmfbMwkw,CF2,2.2873
1306,_SE3efucdEeet0YmmfbMwkw,CF2,2.2873
1307,_SE3efucdEeet0YmmfbMwkw,CF2,2.2873
1308,_SFLAj-cdEeet0YmmfbMwkw,CF1,1.187
1309,_SFLAj-cdEeet0YmmfbMwkw,CF1,1.187
1310,_SFLAj-cdEeet0YmmfbMwkw,CF1,1.187
1311,_SFKZJecdEeet0YmmfbMwkw,CF3,3.1448
1312,_SFKZJecdEeet0YmmfbMwkw,CF3,3.1448
1313,_SFKZJecdEeet0YmmfbMwkw,CF3,3.1448
1314,_SEx-rucdEeet0YmmfbMwkw,CF1,1.2792
1315,_SEx-rucdEeet0YmmfbMwkw,CF1,1.2792
1316,_SEx-rucdEeet0YmmfbMwkw,CF1,1.2792
1317,_SFDrv-cdEeet0YmmfbMwkw,CF1,2.3703
1318,_SFDrv-cdEeet0YmmfbMwkw,CF1,2.3703
1319,_SFDrv-cdEeet0YmmfbMwkw,CF1,2.3703
1320,_SFETJ-cdEeet0YmmfbMwkw,CF1,1.175
1321,_SFETJ-cdEeet0YmmfbMwkw,CF1,1.175
1322,_SFETJ-cdEeet0YmmfbMwkw,CF1,1.175
1323,_SE7vtucdEeet0YmmfbMwkw,CF1,1.3701
1324,_SE7vtucdEeet0YmmfbMwkw,CF1,1.3701
1325,_SE7vtucdEeet0YmmfbMwkw,CF1,1.3701
1326,_SFMQK-cdEeet0YmmfbMwkw,CF3,2.9194
1327,_SFMQK-cdEeet0YmmfbMwkw,CF3,2.9194
1328,_SFMQK-cdEeet0YmmfbMwkw,CF3,2.9194
1329,_SE3ehOcdEeet0YmmfbMwkw,CF2,2.9124
1330,_SE3ehOcdEeet0YmmfbMwkw,CF2,2.9124
1331,_SE3ehOcdEeet0YmmfbMwkw,CF2,2.9124
1332,_SFE5-OcdEeet0YmmfbMwkw,CF3,1.1740000000000002
1333,_SFE5-OcdEeet0YmmfbMwkw,CF3,1.1740000000000002
1334,_SFE5-OcdEeet0YmmfbMwkw,CF3,1.1740000000000002
1335,_SFS8AOcdEeet0YmmfbMwkw,CF1,1.3961
1336,_SFS8AOcdEeet0YmmfbMwkw,CF1,1.3961
1337,_SFS8AOcdEeet0YmmfbMwkw,CF1,1.3961
1338,_SE56vucdEeet0YmmfbMwkw,CF2,1.2752
1339,_SE56vucdEeet0YmmfbMwkw,CF2,1.2752
1340,_SE56vucdEeet0YmmfbMwkw,CF2,1.2752
1341,_SFESoecdEeet0YmmfbMwkw,CF3,1.3761
1342,_SFESoecdEeet0YmmfbMwkw,CF3,1.3761
1343,_SFESoecdEeet0YmmfbMwkw,CF3,1.3761
1344,_SFDrbecdEeet0YmmfbMwkw,CF2,1.6122
1345,_SFDrbecdEeet0YmmfbMwkw,CF2,1.6122
1346,_SFDrbecdEeet0YmmfbMwkw,CF2,1.6122
1347,_SFSW0ucdEeet0YmmfbMwkw,CF3,29.0038
1348,_SFSW0ucdEeet0YmmfbMwkw,CF3,28.9246
1349,_SFFgkOcdEeet0YmmfbMwkw,CF3,1.176
1350,_SFFgkOcdEeet0YmmfbMwkw,CF3,1.176
1351,_SFFgkOcdEeet0YmmfbMwkw,CF3,1.176
1352,_SFSVwucdEeet0YmmfbMwkw,CF2,1.2982
1353,_SFSVwucdEeet0YmmfbMwkw,CF2,1.2982
1354,_SFSVwucdEeet0YmmfbMwkw,CF2,1.2982
1355,_SFJzXecdEeet0YmmfbMwkw,CF3,2.6115
1356,_SFJzXecdEeet0YmmfbMwkw,CF3,2.6115
1357,_SFJzXecdEeet0YmmfbMwkw,CF3,2.6115
1358,_SFACJOcdEeet0YmmfbMwkw,CF1,1.6969999999999998
1359,_SFACJOcdEeet0YmmfbMwkw,CF1,1.6969999999999998
1360,_SFACJOcdEeet0YmmfbMwkw,CF1,1.6969999999999998
1361,_SFGveecdEeet0YmmfbMwkw,CF1,3.8342
1362,_SFGveecdEeet0YmmfbMwkw,CF1,3.8342
1363,_SFGveecdEeet0YmmfbMwkw,CF1,3.8342
1364,_SFGveecdEeet0YmmfbMwkw,CF1,3.8342
1365,_SFB2iucdEeet0YmmfbMwkw,CF2,2.3483
1366,_SFB2iucdEeet0YmmfbMwkw,CF2,2.3483
1367,_SFB2iucdEeet0YmmfbMwkw,CF2,2.3483
1368,_SFOElOcdEeet0YmmfbMwkw,CF1,2.4543
1369,_SFOElOcdEeet0YmmfbMwkw,CF1,2.4543
1370,_SFOElOcdEeet0YmmfbMwkw,CF1,2.4543
1371,_SFGvCecdEeet0YmmfbMwkw,CF2,1.6232
1372,_SFGvCecdEeet0YmmfbMwkw,CF2,1.6232
1373,_SFGvCecdEeet0YmmfbMwkw,CF2,1.6232
1374,_SE9k4ucdEeet0YmmfbMwkw,CF1,1.69
1375,_SE9k4ucdEeet0YmmfbMwkw,CF1,1.69
1376,_SE9k4ucdEeet0YmmfbMwkw,CF1,1.69
1377,_SFDtCecdEeet0YmmfbMwkw,CF3,3.1258
1378,_SFDtCecdEeet0YmmfbMwkw,CF3,3.1258
1379,_SFDtCecdEeet0YmmfbMwkw,CF3,3.1258
1380,_SE7wA-cdEeet0YmmfbMwkw,CF2,2.2963
1381,_SE7wA-cdEeet0YmmfbMwkw,CF2,2.2963
1382,_SE7wA-cdEeet0YmmfbMwkw,CF2,2.2963
1383,_SFLAhecdEeet0YmmfbMwkw,CF3,3.8442
1384,_SFLAhecdEeet0YmmfbMwkw,CF3,3.8442
1385,_SFLAhecdEeet0YmmfbMwkw,CF3,3.8442
1386,_SFFhSucdEeet0YmmfbMwkw,CF3,1.3771
1387,_SFFhSucdEeet0YmmfbMwkw,CF3,1.3771
1388,_SFFhSucdEeet0YmmfbMwkw,CF3,1.3771
1389,_SFKanecdEeet0YmmfbMwkw,CF2,1.3831
1390,_SFKanecdEeet0YmmfbMwkw,CF2,1.3831
1391,_SFKanecdEeet0YmmfbMwkw,CF2,1.3831
1392,_SEvinOcdEeet0YmmfbMwkw,CF1,2.3193
1393,_SEvinOcdEeet0YmmfbMwkw,CF1,2.3193
1394,_SEvinOcdEeet0YmmfbMwkw,CF1,2.3193
1395,_SFKaeecdEeet0YmmfbMwkw,CF1,3.8412
1396,_SFKaeecdEeet0YmmfbMwkw,CF1,3.8412
1397,_SFKaeecdEeet0YmmfbMwkw,CF1,3.8412
1398,_SE-L2-cdEeet0YmmfbMwkw,CF1,22.459
1399,_SE-L2-cdEeet0YmmfbMwkw,CF1,22.459
1400,_SE-L2-cdEeet0YmmfbMwkw,CF1,22.459
1401,_SE4F4ucdEeet0YmmfbMwkw,CF3,3.3653
1402,_SE4F4ucdEeet0YmmfbMwkw,CF3,3.3653
1403,_SE4F4ucdEeet0YmmfbMwkw,CF3,3.3653
1404,_SFLBEecdEeet0YmmfbMwkw,CF1,3.1488
1405,_SFLBEecdEeet0YmmfbMwkw,CF1,3.1488
1406,_SFLBEecdEeet0YmmfbMwkw,CF1,3.1488
1407,_SFOrf-cdEeet0YmmfbMwkw,CF3,2.4623
1408,_SFOrf-cdEeet0YmmfbMwkw,CF3,2.4623
1409,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1410,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1411,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1412,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1413,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1414,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1415,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1416,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1417,_SEz0QOcdEeet0YmmfbMwkw,CF1,2.4923
1418,_SFDEvucdEeet0YmmfbMwkw,CF3,28.9478
1419,_SFDEvucdEeet0YmmfbMwkw,CF3,28.8686
1420,_SE3ehucdEeet0YmmfbMwkw,CF1,3.8202
1421,_SE3ehucdEeet0YmmfbMwkw,CF1,3.8202
1422,_SE3ehucdEeet0YmmfbMwkw,CF1,3.8202
1423,_SFSU6-cdEeet0YmmfbMwkw,CF1,2.4723
1424,_SFSU6-cdEeet0YmmfbMwkw,CF1,2.4723
1425,_SFSU6-cdEeet0YmmfbMwkw,CF1,2.4723
1426,_SE8-M-cdEeet0YmmfbMwkw,CF1,2.3013
1427,_SE8-M-cdEeet0YmmfbMwkw,CF1,2.3013
1428,_SE8-M-cdEeet0YmmfbMwkw,CF1,2.3013
1429,_SE56w-cdEeet0YmmfbMwkw,CF2,1.4751
1430,_SE56w-cdEeet0YmmfbMwkw,CF2,1.4751
1431,_SE56w-cdEeet0YmmfbMwkw,CF2,1.4751
1432,_SFDEzecdEeet0YmmfbMwkw,CF3,2.3653
1433,_SFDEzecdEeet0YmmfbMwkw,CF3,2.3653
1434,_SFDEzecdEeet0YmmfbMwkw,CF3,2.3653
1435,_SFDEzecdEeet0YmmfbMwkw,CF3,2.3653
1436,_SFDEzecdEeet0YmmfbMwkw,CF3,2.3653
1437,_SFKajecdEeet0YmmfbMwkw,CF1,1.5191
1438,_SFKajecdEeet0YmmfbMwkw,CF1,1.5191
1439,_SFKajecdEeet0YmmfbMwkw,CF1,1.5191
1440,_SE7IwecdEeet0YmmfbMwkw,CF1,1.1640000000000001
1441,_SE7IwecdEeet0YmmfbMwkw,CF1,1.1640000000000001
1442,_SE7IwecdEeet0YmmfbMwkw,CF1,1.1640000000000001
1443,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1444,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1445,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1446,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1447,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1448,_SEu7g-cdEeet0YmmfbMwkw,CF1,2.4903
1449,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1450,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1451,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1452,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1453,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1454,_SEuUbecdEeet0YmmfbMwkw,CF2,1.5411
1455,_SFKZ4-cdEeet0YmmfbMwkw,CF3,1.182
1456,_SFKZ4-cdEeet0YmmfbMwkw,CF3,1.182
1457,_SFKZ4-cdEeet0YmmfbMwkw,CF3,1.182
1458,_SFJyIecdEeet0YmmfbMwkw,CF3,2.4053
1459,_SFJyIecdEeet0YmmfbMwkw,CF3,2.4053
1460,_SFJyIecdEeet0YmmfbMwkw,CF3,2.4053
1461,_SFJzVecdEeet0YmmfbMwkw,CF3,3.1438
1462,_SFJzVecdEeet0YmmfbMwkw,CF3,3.1438
1463,_SFJzVecdEeet0YmmfbMwkw,CF3,3.1438
1464,_SFAomOcdEeet0YmmfbMwkw,CF1,1.5011
1465,_SFAomOcdEeet0YmmfbMwkw,CF1,1.5011
1466,_SFAomOcdEeet0YmmfbMwkw,CF1,1.5011
1467,_SFESdecdEeet0YmmfbMwkw,CF3,2.3863
1468,_SFESdecdEeet0YmmfbMwkw,CF3,2.3863
1469,_SFESdecdEeet0YmmfbMwkw,CF3,2.3863
1470,_SFESdecdEeet0YmmfbMwkw,CF3,2.3863
1471,_SE_aYOcdEeet0YmmfbMwkw,CF1,1.692
1472,_SE_aYOcdEeet0YmmfbMwkw,CF1,1.692
1473,_SE_aYOcdEeet0YmmfbMwkw,CF1,1.692
1474,_SFJyx-cdEeet0YmmfbMwkw,CF3,3.3082
1475,_SFJyx-cdEeet0YmmfbMwkw,CF3,3.3082
1476,_SFJyx-cdEeet0YmmfbMwkw,CF3,3.3082
1477,_SFNeLecdEeet0YmmfbMwkw,CF1,3.3813
1478,_SFNeLecdEeet0YmmfbMwkw,CF1,3.3813
1479,_SFNeLecdEeet0YmmfbMwkw,CF1,3.3813
1480,_SFE6HucdEeet0YmmfbMwkw,CF2,1.6152
1481,_SFE6HucdEeet0YmmfbMwkw,CF2,1.6152
1482,_SFE6HucdEeet0YmmfbMwkw,CF2,1.6152
1483,_SFOEBucdEeet0YmmfbMwkw,CF1,1.9033
1484,_SFOEBucdEeet0YmmfbMwkw,CF1,1.9033
1485,_SFOEBucdEeet0YmmfbMwkw,CF1,1.9033
1486,_SEvio-cdEeet0YmmfbMwkw,CF1,3.5945
1487,_SEvio-cdEeet0YmmfbMwkw,CF1,3.5945
1488,_SEvio-cdEeet0YmmfbMwkw,CF1,3.5945
1489,_SFApR-cdEeet0YmmfbMwkw,CF2,1.5031
1490,_SFApR-cdEeet0YmmfbMwkw,CF2,1.5031
1491,_SFApR-cdEeet0YmmfbMwkw,CF2,1.5031
1492,_SFE6jOcdEeet0YmmfbMwkw,CF1,12.55
1493,_SFE6jOcdEeet0YmmfbMwkw,CF1,12.55
1494,_SFE6jOcdEeet0YmmfbMwkw,CF1,12.55
1495,_SFNcYucdEeet0YmmfbMwkw,CF3,2.5802
1496,_SFNcYucdEeet0YmmfbMwkw,CF3,2.5802
1497,_SFNcYucdEeet0YmmfbMwkw,CF3,2.5802
1498,_SFKZ1-cdEeet0YmmfbMwkw,CF2,2.5762
1499,_SFKZ1-cdEeet0YmmfbMwkw,CF2,2.5762
1500,_SFETHecdEeet0YmmfbMwkw,CF1,3.8322
1501,_SFETHecdEeet0YmmfbMwkw,CF1,3.8322
1502,_SE-zMOcdEeet0YmmfbMwkw,CF3,2.2813
1503,_SE-zMOcdEeet0YmmfbMwkw,CF3,2.2813
1504,_SE-zMOcdEeet0YmmfbMwkw,CF3,2.2813
1505,_SFNdwucdEeet0YmmfbMwkw,CF2,1.5311
1506,_SFNdwucdEeet0YmmfbMwkw,CF2,1.5311
1507,_SFNdwucdEeet0YmmfbMwkw,CF2,1.5311
1508,_SFOFNOcdEeet0YmmfbMwkw,CF1,2.4573
1509,_SFOFNOcdEeet0YmmfbMwkw,CF1,2.4573
1510,_SFOFNOcdEeet0YmmfbMwkw,CF1,2.4573
1511,_SE9lgucdEeet0YmmfbMwkw,CF1,1.6909999999999998
1512,_SE9lgucdEeet0YmmfbMwkw,CF1,1.6909999999999998
1513,_SE9lgucdEeet0YmmfbMwkw,CF1,1.6909999999999998
1514,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1515,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1516,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1517,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1518,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1519,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1520,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1521,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1522,_SFLBsecdEeet0YmmfbMwkw,CF2,3.1508
1523,_SE-zUecdEeet0YmmfbMwkw,CF2,1.2742
1524,_SE-zUecdEeet0YmmfbMwkw,CF2,1.2742
1525,_SE-zUecdEeet0YmmfbMwkw,CF2,1.2742
1526,_SFLAg-cdEeet0YmmfbMwkw,CF3,3.0841
1527,_SFLAg-cdEeet0YmmfbMwkw,CF3,3.0841
1528,_SFLAg-cdEeet0YmmfbMwkw,CF3,3.0841
1529,_SFDEZecdEeet0YmmfbMwkw,CF2,1.6102
1530,_SFDEZecdEeet0YmmfbMwkw,CF2,1.6102
1531,_SFDEZecdEeet0YmmfbMwkw,CF2,1.6102
1532,_SEwJwecdEeet0YmmfbMwkw,CF1,2.5642
1533,_SEwJwecdEeet0YmmfbMwkw,CF1,2.5642
1534,_SEwJwecdEeet0YmmfbMwkw,CF1,2.5642
1535,_SEtGKOcdEeet0YmmfbMwkw,CF3,1.8082
1536,_SEtGKOcdEeet0YmmfbMwkw,CF3,1.8082
1537,_SE7wNecdEeet0YmmfbMwkw,CF2,1.4781
1538,_SE7wNecdEeet0YmmfbMwkw,CF2,1.4781
1539,_SE7wNecdEeet0YmmfbMwkw,CF2,1.4781
1540,_SE7wP-cdEeet0YmmfbMwkw,CF2,1.4791
1541,_SE7wP-cdEeet0YmmfbMwkw,CF2,1.4791
1542,_SE7wP-cdEeet0YmmfbMwkw,CF2,1.4791
1543,_SEwwz-cdEeet0YmmfbMwkw,CF2,1.4941
1544,_SEwwz-cdEeet0YmmfbMwkw,CF2,1.4941
1545,_SEwwz-cdEeet0YmmfbMwkw,CF2,1.4941
1546,_SFE5xucdEeet0YmmfbMwkw,CF1,2.3783
1547,_SFE5xucdEeet0YmmfbMwkw,CF1,2.3783
1548,_SFE5xucdEeet0YmmfbMwkw,CF1,2.3783
1549,_SE9lnOcdEeet0YmmfbMwkw,CF2,1.4841
1550,_SE9lnOcdEeet0YmmfbMwkw,CF2,1.4841
1551,_SE9lnOcdEeet0YmmfbMwkw,CF2,1.4841
1552,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1553,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1554,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1555,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1556,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1557,_SE7ImecdEeet0YmmfbMwkw,CF1,2.4863
1558,_SFKZ2ecdEeet0YmmfbMwkw,CF3,3.8392
1559,_SFKZ2ecdEeet0YmmfbMwkw,CF3,3.8392
1560,_SFKZ2ecdEeet0YmmfbMwkw,CF3,3.8392
1561,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1562,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1563,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1564,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1565,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1566,_SFLnY-cdEeet0YmmfbMwkw,CF2,0.6990000000000001
1567,_SFS8cOcdEeet0YmmfbMwkw,CF3,2.6175
1568,_SFS8cOcdEeet0YmmfbMwkw,CF3,2.6175
1569,_SFDsgecdEeet0YmmfbMwkw,CF1,1.7080000000000002
1570,_SFDsgecdEeet0YmmfbMwkw,CF1,1.7080000000000002
1571,_SFDsgecdEeet0YmmfbMwkw,CF1,1.7080000000000002
1572,_SFSWK-cdEeet0YmmfbMwkw,CF3,2.4783
1573,_SFSWK-cdEeet0YmmfbMwkw,CF3,2.4783
1574,_SFSWK-cdEeet0YmmfbMwkw,CF3,2.4783
1575,_SFSWK-cdEeet0YmmfbMwkw,CF3,2.4783
1576,_SFSWK-cdEeet0YmmfbMwkw,CF3,2.4783
1577,_SEuUV-cdEeet0YmmfbMwkw,CF1,2.5632
1578,_SEuUV-cdEeet0YmmfbMwkw,CF1,2.5632
1579,_SEuUV-cdEeet0YmmfbMwkw,CF1,2.5632
1580,_SFLAeecdEeet0YmmfbMwkw,CF3,1.8953
1581,_SFLAeecdEeet0YmmfbMwkw,CF3,1.8953
1582,_SFLAeecdEeet0YmmfbMwkw,CF3,1.8953
1583,_SFDsaecdEeet0YmmfbMwkw,CF3,3.1248
1584,_SFDsaecdEeet0YmmfbMwkw,CF3,3.1248
1585,_SFDsaecdEeet0YmmfbMwkw,CF3,3.1248
1586,_SFGvbecdEeet0YmmfbMwkw,CF2,1.8903
1587,_SFGvbecdEeet0YmmfbMwkw,CF2,1.8903
1588,_SFGvbecdEeet0YmmfbMwkw,CF2,1.8903
1589,_SEwwnecdEeet0YmmfbMwkw,CF2,2.3253
1590,_SEwwnecdEeet0YmmfbMwkw,CF2,2.3253
1591,_SEwwnecdEeet0YmmfbMwkw,CF2,2.3253
1592,_SEu7n-cdEeet0YmmfbMwkw,CF1,2.5622
1593,_SEu7n-cdEeet0YmmfbMwkw,CF1,2.5622
1594,_SEu7n-cdEeet0YmmfbMwkw,CF1,2.5622
1595,_SE1Cp-cdEeet0YmmfbMwkw,CF1,2.5552
1596,_SE1Cp-cdEeet0YmmfbMwkw,CF1,2.5552
1597,_SE1Cp-cdEeet0YmmfbMwkw,CF1,2.5552
1598,_SFE6eucdEeet0YmmfbMwkw,CF3,3.1278
1599,_SFE6eucdEeet0YmmfbMwkw,CF3,3.1278
1600,_SFE6eucdEeet0YmmfbMwkw,CF3,3.1278
1601,_SFB3ZucdEeet0YmmfbMwkw,CF2,1.5051
1602,_SFB3ZucdEeet0YmmfbMwkw,CF2,1.5051
1603,_SFB3ZucdEeet0YmmfbMwkw,CF2,1.5051
1604,_SFE52ucdEeet0YmmfbMwkw,CF3,3.1268
1605,_SFE52ucdEeet0YmmfbMwkw,CF3,3.1268
1606,_SFE52ucdEeet0YmmfbMwkw,CF3,3.1268
1607,_SFSVlecdEeet0YmmfbMwkw,CF1,3.1728
1608,_SFSVlecdEeet0YmmfbMwkw,CF1,3.1728
1609,_SFSVlecdEeet0YmmfbMwkw,CF1,3.1728
1610,_SE_bGucdEeet0YmmfbMwkw,CF2,1.4861
1611,_SE_bGucdEeet0YmmfbMwkw,CF2,1.4861
1612,_SE_bGucdEeet0YmmfbMwkw,CF2,1.4861
1613,_SEvi5OcdEeet0YmmfbMwkw,CF3,1.169
1614,_SEvi5OcdEeet0YmmfbMwkw,CF3,1.169
1615,_SEvi5OcdEeet0YmmfbMwkw,CF3,1.169
1616,_SE57Q-cdEeet0YmmfbMwkw,CF1,2.9134
1617,_SE57Q-cdEeet0YmmfbMwkw,CF1,2.9134
1618,_SE57Q-cdEeet0YmmfbMwkw,CF1,2.9134
1619,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1620,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1621,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1622,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1623,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1624,_SFMQD-cdEeet0YmmfbMwkw,CF2,2.5113
1625,_SFE6kucdEeet0YmmfbMwkw,CF1,1.71
1626,_SFE6kucdEeet0YmmfbMwkw,CF1,1.71
1627,_SFE6kucdEeet0YmmfbMwkw,CF1,1.71
1628,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1629,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1630,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1631,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1632,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1633,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1634,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1635,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1636,_SFFhsucdEeet0YmmfbMwkw,CF1,3.1318
1637,_SFKZUucdEeet0YmmfbMwkw,CF2,1.2872
1638,_SFKZUucdEeet0YmmfbMwkw,CF2,1.2872
1639,_SFKZUucdEeet0YmmfbMwkw,CF2,1.2872
1640,_SFLBHecdEeet0YmmfbMwkw,CF2,2.4303
1641,_SFLBHecdEeet0YmmfbMwkw,CF2,2.4303
1642,_SFLBHecdEeet0YmmfbMwkw,CF2,2.4303
1643,_SFS9tOcdEeet0YmmfbMwkw,CF3,2.4713
1644,_SFS9tOcdEeet0YmmfbMwkw,CF3,2.4713
1645,_SFNdjecdEeet0YmmfbMwkw,CF1,3.3803
1646,_SFNdjecdEeet0YmmfbMwkw,CF1,3.3803
1647,_SFNdjecdEeet0YmmfbMwkw,CF1,3.3803
1648,_SFS9uucdEeet0YmmfbMwkw,CF3,24.5079
1649,_SFS9uucdEeet0YmmfbMwkw,CF3,24.4409
1650,_SFApIecdEeet0YmmfbMwkw,CF2,2.3463
