,Optimal_Affected_Component_Uid,Optimal_Failure,raw
9038,_SE57PecdEeet0YmmfbMwkw,CF3,25.2517
9039,_SE57PecdEeet0YmmfbMwkw,CF3,26.1686
9040,_SE57PecdEeet0YmmfbMwkw,CF3,26.1169
9041,_SE57PecdEeet0YmmfbMwkw,CF3,25.971
9042,_SE57PecdEeet0YmmfbMwkw,CF3,25.7225
9043,_SE57PecdEeet0YmmfbMwkw,CF3,25.1701
9044,_SE57PecdEeet0YmmfbMwkw,CF3,25.8176
9045,_SE57PecdEeet0YmmfbMwkw,CF3,26.3154
9046,_SE57PecdEeet0YmmfbMwkw,CF3,26.0082
9047,_SE57PecdEeet0YmmfbMwkw,CF3,26.8711
9048,_SE57PecdEeet0YmmfbMwkw,CF3,26.532
9049,_SE57PecdEeet0YmmfbMwkw,CF3,25.8914
9050,_SE57PecdEeet0YmmfbMwkw,CF3,26.6351
9051,_SE57PecdEeet0YmmfbMwkw,CF3,26.2286
9052,_SE57PecdEeet0YmmfbMwkw,CF3,25.958
9053,_SE57PecdEeet0YmmfbMwkw,CF3,26.3427
9054,_SE57PecdEeet0YmmfbMwkw,CF3,26.63
9055,_SE57PecdEeet0YmmfbMwkw,CF3,26.3519
9056,_SE57PecdEeet0YmmfbMwkw,CF3,26.5109
9057,_SE57PecdEeet0YmmfbMwkw,CF3,26.1215
9058,_SE57PecdEeet0YmmfbMwkw,CF3,25.677
9059,_SE57PecdEeet0YmmfbMwkw,CF3,25.9427
9060,_SE57PecdEeet0YmmfbMwkw,CF3,25.3178
9061,_SE57PecdEeet0YmmfbMwkw,CF3,25.2039
9062,_SE57PecdEeet0YmmfbMwkw,CF3,26.8076
9063,_SE57PecdEeet0YmmfbMwkw,CF3,26.55
9064,_SE57PecdEeet0YmmfbMwkw,CF3,26.4355
9065,_SE57PecdEeet0YmmfbMwkw,CF3,26.6979
9066,_SE57PecdEeet0YmmfbMwkw,CF3,26.1993
9067,_SE57PecdEeet0YmmfbMwkw,CF3,25.992
9068,_SE57PecdEeet0YmmfbMwkw,CF3,26.292
9069,_SE57PecdEeet0YmmfbMwkw,CF3,26.1423
9070,_SE57PecdEeet0YmmfbMwkw,CF3,25.7062
9071,_SE57PecdEeet0YmmfbMwkw,CF3,25.9064
9072,_SE57PecdEeet0YmmfbMwkw,CF3,27.0352
9073,_SE57PecdEeet0YmmfbMwkw,CF3,26.3767
9074,_SE57PecdEeet0YmmfbMwkw,CF3,26.0787
9075,_SE57PecdEeet0YmmfbMwkw,CF3,26.4207
9076,_SE57PecdEeet0YmmfbMwkw,CF3,26.0115
9077,_SE57PecdEeet0YmmfbMwkw,CF3,26.7549
9078,_SE57PecdEeet0YmmfbMwkw,CF3,26.4109
9079,_SE57PecdEeet0YmmfbMwkw,CF3,25.7792
9080,_SE57PecdEeet0YmmfbMwkw,CF3,26.634
9081,_SE57PecdEeet0YmmfbMwkw,CF3,25.8526
9082,_SE57PecdEeet0YmmfbMwkw,CF3,26.2934
9083,_SE57PecdEeet0YmmfbMwkw,CF3,25.874
9084,_SE57PecdEeet0YmmfbMwkw,CF3,26.2678
9085,_SE57PecdEeet0YmmfbMwkw,CF3,26.433
9086,_SE57PecdEeet0YmmfbMwkw,CF3,26.0741
9087,_SE57PecdEeet0YmmfbMwkw,CF3,26.5387
9088,_SE57PecdEeet0YmmfbMwkw,CF3,26.1623
9089,_SE57PecdEeet0YmmfbMwkw,CF3,26.2022
9090,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.295
9091,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.1666
9092,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0912
9093,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.4369
9094,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.5082
9095,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.367
9096,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7932
9097,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5651
9098,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.7703
9099,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.9038
9100,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.807
9101,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1419
9102,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.3771
9103,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1408
9104,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5039
9105,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6578
9106,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.9349
9107,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7281
9108,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0457
9109,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.8098
9110,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.243
9111,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.8901
9112,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5079
9113,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.2228
9114,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.439
9115,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.9628
9116,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7877
9117,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0266
9118,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7214
9119,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7086
9120,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.7711
9121,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.908
9122,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.8
9123,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.3347
9124,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.9982
9125,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.4673
9126,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6921
9127,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7722
9128,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.7822
9129,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0848
9130,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.4082
9131,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.8457
9132,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.3881
9133,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.6931
9134,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.808
9135,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.9995
9136,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.2631
9137,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.1642
9138,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.446
9139,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5495
9140,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.8195
9141,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.8406
9142,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.4497
9143,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.0583
9144,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.1673
9145,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.2008
9146,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6652
9147,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.8932
9148,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.9715
9149,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1979
9150,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.6318
9151,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.8061
9152,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.2777
9153,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.4985
9154,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.4293
9155,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.649
9156,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.2966
9157,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.3404
9158,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.2082
9159,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.3965
9160,_SE57Q-cdEeet0YmmfbMwkw,CF1,43.6933
9161,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0944
9162,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.9525
9163,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.3365
9164,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1734
9165,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.0354
9166,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6848
9167,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.3394
9168,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.1324
9169,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6347
9170,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.6919
9171,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5886
9172,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5162
9173,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.5863
9174,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.7242
9175,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.5077
9176,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.6716
9177,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.3422
9178,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.2207
9179,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1928
9180,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.8993
9181,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.143
9182,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.1418
9183,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.0652
9184,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.9468
9185,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.3391
9186,_SE57Q-cdEeet0YmmfbMwkw,CF1,42.7403
9187,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.2272
9188,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.8815
9189,_SE57Q-cdEeet0YmmfbMwkw,CF1,41.7152
9190,_SE57Q-cdEeet0YmmfbMwkw,CF1,40.765
9191,_SE57RecdEeet0YmmfbMwkw,CF3,139.4159
9192,_SE57RecdEeet0YmmfbMwkw,CF3,138.3029
9193,_SE57RecdEeet0YmmfbMwkw,CF3,139.0338
9194,_SE57RecdEeet0YmmfbMwkw,CF3,141.6597
9195,_SE57RecdEeet0YmmfbMwkw,CF3,140.7932
9196,_SE57RecdEeet0YmmfbMwkw,CF3,139.4545
9197,_SE57RecdEeet0YmmfbMwkw,CF3,139.0513
9198,_SE57RecdEeet0YmmfbMwkw,CF3,139.8856
9199,_SE57RecdEeet0YmmfbMwkw,CF3,141.0024
9200,_SE57RecdEeet0YmmfbMwkw,CF3,141.4409
9201,_SE57RecdEeet0YmmfbMwkw,CF3,140.1681
9202,_SE57RecdEeet0YmmfbMwkw,CF3,140.1314
9203,_SE57RecdEeet0YmmfbMwkw,CF3,139.7624
9204,_SE57RecdEeet0YmmfbMwkw,CF3,138.3562
9205,_SE57RecdEeet0YmmfbMwkw,CF3,139.6628
9206,_SE57RecdEeet0YmmfbMwkw,CF3,137.2752
9207,_SE57RecdEeet0YmmfbMwkw,CF3,141.4042
9208,_SE57RecdEeet0YmmfbMwkw,CF3,138.4659
9209,_SE57RecdEeet0YmmfbMwkw,CF3,141.5034
9210,_SE57RecdEeet0YmmfbMwkw,CF3,138.764
9211,_SE57RecdEeet0YmmfbMwkw,CF3,139.1596
9212,_SE57RecdEeet0YmmfbMwkw,CF3,139.8432
9213,_SE57RecdEeet0YmmfbMwkw,CF3,136.7123
9214,_SE57RecdEeet0YmmfbMwkw,CF3,141.0951
9215,_SE57RecdEeet0YmmfbMwkw,CF3,140.0422
9216,_SE57RecdEeet0YmmfbMwkw,CF3,137.7073
9217,_SE57RecdEeet0YmmfbMwkw,CF3,138.44
9218,_SE57RecdEeet0YmmfbMwkw,CF3,137.971
9219,_SE57RecdEeet0YmmfbMwkw,CF3,137.5874
9220,_SE57RecdEeet0YmmfbMwkw,CF3,138.794
9221,_SE57RecdEeet0YmmfbMwkw,CF3,139.8857
9222,_SE57RecdEeet0YmmfbMwkw,CF3,140.2878
9223,_SE57RecdEeet0YmmfbMwkw,CF3,138.503
9224,_SE57RecdEeet0YmmfbMwkw,CF3,136.4529
9225,_SE57RecdEeet0YmmfbMwkw,CF3,140.2531
9226,_SE57RecdEeet0YmmfbMwkw,CF3,140.1493
9227,_SE57RecdEeet0YmmfbMwkw,CF3,139.6036
9228,_SE57RecdEeet0YmmfbMwkw,CF3,137.928
9229,_SE57RecdEeet0YmmfbMwkw,CF3,140.5735
9230,_SE57RecdEeet0YmmfbMwkw,CF3,142.0637
9231,_SE57RecdEeet0YmmfbMwkw,CF3,140.2729
9232,_SE57RecdEeet0YmmfbMwkw,CF3,140.6525
9233,_SE57RecdEeet0YmmfbMwkw,CF3,137.2236
9234,_SE57RecdEeet0YmmfbMwkw,CF3,139.0219
9235,_SE57RecdEeet0YmmfbMwkw,CF3,140.7798
9236,_SE57RecdEeet0YmmfbMwkw,CF3,137.3925
9237,_SE57RecdEeet0YmmfbMwkw,CF3,137.2221
9238,_SE57RecdEeet0YmmfbMwkw,CF3,140.9158
9239,_SE57RecdEeet0YmmfbMwkw,CF3,137.2054
9240,_SE57RecdEeet0YmmfbMwkw,CF3,136.6506
9241,_SE57RecdEeet0YmmfbMwkw,CF3,140.1532
9242,_SE57RecdEeet0YmmfbMwkw,CF3,136.9298
9243,_SE57RecdEeet0YmmfbMwkw,CF3,138.4027
9244,_SE57RecdEeet0YmmfbMwkw,CF3,138.5441
9245,_SE57RecdEeet0YmmfbMwkw,CF3,140.9076
9246,_SE57RecdEeet0YmmfbMwkw,CF3,138.978
9247,_SE57RecdEeet0YmmfbMwkw,CF3,139.8681
9248,_SE57RecdEeet0YmmfbMwkw,CF3,139.6096
9249,_SE57RecdEeet0YmmfbMwkw,CF3,139.5602
9250,_SE57RecdEeet0YmmfbMwkw,CF3,141.6166
9251,_SE57RecdEeet0YmmfbMwkw,CF3,140.1957
9252,_SE57RecdEeet0YmmfbMwkw,CF3,137.7736
9253,_SE57RecdEeet0YmmfbMwkw,CF3,140.652
9254,_SE57RecdEeet0YmmfbMwkw,CF3,138.4451
9255,_SE57RecdEeet0YmmfbMwkw,CF3,140.729
9256,_SE57RecdEeet0YmmfbMwkw,CF3,138.3084
9257,_SE57RecdEeet0YmmfbMwkw,CF3,140.5453
9258,_SE57RecdEeet0YmmfbMwkw,CF3,138.2555
9259,_SE57RecdEeet0YmmfbMwkw,CF3,139.2075
9260,_SE57RecdEeet0YmmfbMwkw,CF3,141.7388
9261,_SE57RecdEeet0YmmfbMwkw,CF3,139.6899
9262,_SE57RecdEeet0YmmfbMwkw,CF3,141.3493
9263,_SE57RecdEeet0YmmfbMwkw,CF3,139.5256
9264,_SE57RecdEeet0YmmfbMwkw,CF3,139.3817
9265,_SE57RecdEeet0YmmfbMwkw,CF3,137.4681
9266,_SE57RecdEeet0YmmfbMwkw,CF3,138.3437
9267,_SE57RecdEeet0YmmfbMwkw,CF3,140.3938
9268,_SE57RecdEeet0YmmfbMwkw,CF3,141.5019
9269,_SE57RecdEeet0YmmfbMwkw,CF3,139.5624
9270,_SE57RecdEeet0YmmfbMwkw,CF3,138.9099
9271,_SE57RecdEeet0YmmfbMwkw,CF3,140.1006
9272,_SE57RecdEeet0YmmfbMwkw,CF3,140.2497
9273,_SE57RecdEeet0YmmfbMwkw,CF3,139.5114
9274,_SE57RecdEeet0YmmfbMwkw,CF3,138.1263
9275,_SE57RecdEeet0YmmfbMwkw,CF3,140.7238
9276,_SE57RecdEeet0YmmfbMwkw,CF3,140.367
9277,_SE57RecdEeet0YmmfbMwkw,CF3,142.7419
9278,_SE57RecdEeet0YmmfbMwkw,CF3,137.0483
9279,_SE57RecdEeet0YmmfbMwkw,CF3,135.6465
9280,_SE57RecdEeet0YmmfbMwkw,CF3,140.3597
9281,_SE57RecdEeet0YmmfbMwkw,CF3,141.4992
9282,_SE57RecdEeet0YmmfbMwkw,CF3,137.5374
9283,_SE57RecdEeet0YmmfbMwkw,CF3,140.742
9284,_SE57RecdEeet0YmmfbMwkw,CF3,139.847
9285,_SE57RecdEeet0YmmfbMwkw,CF3,137.8943
9286,_SE57RecdEeet0YmmfbMwkw,CF3,139.3291
9287,_SE57RecdEeet0YmmfbMwkw,CF3,142.3457
9288,_SE57RecdEeet0YmmfbMwkw,CF3,143.0285
9289,_SE57RecdEeet0YmmfbMwkw,CF3,140.4567
9290,_SE57RecdEeet0YmmfbMwkw,CF3,140.5928
9291,_SE57RecdEeet0YmmfbMwkw,CF3,140.4126
9292,_SE57SecdEeet0YmmfbMwkw,CF1,10.7684
9293,_SE57SecdEeet0YmmfbMwkw,CF1,10.7461
9294,_SE57SecdEeet0YmmfbMwkw,CF1,10.4524
9295,_SE57SecdEeet0YmmfbMwkw,CF1,10.7781
9296,_SE57SecdEeet0YmmfbMwkw,CF1,10.5731
9297,_SE57SecdEeet0YmmfbMwkw,CF1,10.7277
9298,_SE57SecdEeet0YmmfbMwkw,CF1,10.0485
9299,_SE57SecdEeet0YmmfbMwkw,CF1,11.051
9300,_SE57SecdEeet0YmmfbMwkw,CF1,10.0862
9301,_SE57SecdEeet0YmmfbMwkw,CF1,11.0169
9302,_SE57SecdEeet0YmmfbMwkw,CF1,10.6145
9303,_SE57SecdEeet0YmmfbMwkw,CF1,10.5664
9304,_SE57SecdEeet0YmmfbMwkw,CF1,11.0285
9305,_SE57SecdEeet0YmmfbMwkw,CF1,10.9091
9306,_SE57SecdEeet0YmmfbMwkw,CF1,10.2276
9307,_SE57SecdEeet0YmmfbMwkw,CF1,10.0635
9308,_SE57SecdEeet0YmmfbMwkw,CF1,10.4109
9309,_SE57SecdEeet0YmmfbMwkw,CF1,10.623
9310,_SE57SecdEeet0YmmfbMwkw,CF1,10.7494
9311,_SE57SecdEeet0YmmfbMwkw,CF1,10.4292
9312,_SE57SecdEeet0YmmfbMwkw,CF1,10.3785
9313,_SE57SecdEeet0YmmfbMwkw,CF1,10.5309
9314,_SE57SecdEeet0YmmfbMwkw,CF1,10.1895
9315,_SE57SecdEeet0YmmfbMwkw,CF1,11.0654
9316,_SE57SecdEeet0YmmfbMwkw,CF1,10.1292
9317,_SE57SecdEeet0YmmfbMwkw,CF1,10.4919
9318,_SE57SecdEeet0YmmfbMwkw,CF1,10.7425
9319,_SE57SecdEeet0YmmfbMwkw,CF1,11.2688
9320,_SE57SecdEeet0YmmfbMwkw,CF1,10.9047
9321,_SE57SecdEeet0YmmfbMwkw,CF1,10.4469
9322,_SE57SecdEeet0YmmfbMwkw,CF1,11.2247
9323,_SE57SecdEeet0YmmfbMwkw,CF1,11.6975
9324,_SE57SecdEeet0YmmfbMwkw,CF1,9.6635
9325,_SE57SecdEeet0YmmfbMwkw,CF1,10.7816
9326,_SE57SecdEeet0YmmfbMwkw,CF1,10.7378
9327,_SE57SecdEeet0YmmfbMwkw,CF1,10.642
9328,_SE57SecdEeet0YmmfbMwkw,CF1,10.5534
9329,_SE57SecdEeet0YmmfbMwkw,CF1,9.5933
9330,_SE57SecdEeet0YmmfbMwkw,CF1,10.3345
9331,_SE57SecdEeet0YmmfbMwkw,CF1,10.3584
9332,_SE57SecdEeet0YmmfbMwkw,CF1,10.6789
9333,_SE57SecdEeet0YmmfbMwkw,CF1,10.2727
9334,_SE57SecdEeet0YmmfbMwkw,CF1,9.6966
9335,_SE57SecdEeet0YmmfbMwkw,CF1,11.2856
9336,_SE57SecdEeet0YmmfbMwkw,CF1,10.8542
9337,_SE57SecdEeet0YmmfbMwkw,CF1,10.7131
9338,_SE57SecdEeet0YmmfbMwkw,CF1,10.6002
9339,_SE57SecdEeet0YmmfbMwkw,CF1,10.116
9340,_SE57SecdEeet0YmmfbMwkw,CF1,10.0522
9341,_SE57SecdEeet0YmmfbMwkw,CF1,11.219
9342,_SE57SecdEeet0YmmfbMwkw,CF1,10.6124
9343,_SE57SecdEeet0YmmfbMwkw,CF1,10.7085
9344,_SE57SecdEeet0YmmfbMwkw,CF1,10.5595
9345,_SE57SecdEeet0YmmfbMwkw,CF1,10.6471
9346,_SE57SecdEeet0YmmfbMwkw,CF1,10.2606
9347,_SE57SecdEeet0YmmfbMwkw,CF1,11.222
9348,_SE57SecdEeet0YmmfbMwkw,CF1,11.0003
9349,_SE57SecdEeet0YmmfbMwkw,CF1,11.0302
9350,_SE57SecdEeet0YmmfbMwkw,CF1,10.4562
9351,_SE57SecdEeet0YmmfbMwkw,CF1,10.6916
9352,_SE57SecdEeet0YmmfbMwkw,CF1,10.4188
9353,_SE57SecdEeet0YmmfbMwkw,CF1,10.506
9354,_SE57SecdEeet0YmmfbMwkw,CF1,11.1307
9355,_SE57SecdEeet0YmmfbMwkw,CF1,9.8249
9356,_SE57SecdEeet0YmmfbMwkw,CF1,11.27
9357,_SE57SecdEeet0YmmfbMwkw,CF1,9.4415
9358,_SE57SecdEeet0YmmfbMwkw,CF1,10.1308
9359,_SE57SecdEeet0YmmfbMwkw,CF1,11.4391
9360,_SE57SecdEeet0YmmfbMwkw,CF1,10.8802
9361,_SE57SecdEeet0YmmfbMwkw,CF1,10.4397
9362,_SE57SecdEeet0YmmfbMwkw,CF1,10.9364
9363,_SE57SecdEeet0YmmfbMwkw,CF1,10.4846
9364,_SE57SecdEeet0YmmfbMwkw,CF1,9.731
9365,_SE57SecdEeet0YmmfbMwkw,CF1,10.2017
9366,_SE57SecdEeet0YmmfbMwkw,CF1,10.4134
9367,_SE57SecdEeet0YmmfbMwkw,CF1,10.6085
9368,_SE57SecdEeet0YmmfbMwkw,CF1,10.6839
9369,_SE57SecdEeet0YmmfbMwkw,CF1,10.3894
9370,_SE57SecdEeet0YmmfbMwkw,CF1,10.5658
9371,_SE57SecdEeet0YmmfbMwkw,CF1,10.4083
9372,_SE57SecdEeet0YmmfbMwkw,CF1,10.3923
9373,_SE57SecdEeet0YmmfbMwkw,CF1,10.1421
9374,_SE57SecdEeet0YmmfbMwkw,CF1,10.3335
9375,_SE57SecdEeet0YmmfbMwkw,CF1,9.8325
9376,_SE57SecdEeet0YmmfbMwkw,CF1,11.0624
9377,_SE57SecdEeet0YmmfbMwkw,CF1,9.8966
9378,_SE57SecdEeet0YmmfbMwkw,CF1,10.4437
9379,_SE57SecdEeet0YmmfbMwkw,CF1,10.1317
9380,_SE57SecdEeet0YmmfbMwkw,CF1,10.5486
9381,_SE57SecdEeet0YmmfbMwkw,CF1,10.9427
9382,_SE57SecdEeet0YmmfbMwkw,CF1,10.5979
9383,_SE57SecdEeet0YmmfbMwkw,CF1,10.7216
9384,_SE57SecdEeet0YmmfbMwkw,CF1,11.0891
9385,_SE57SecdEeet0YmmfbMwkw,CF1,10.2569
9386,_SE57SecdEeet0YmmfbMwkw,CF1,10.5582
9387,_SE57SecdEeet0YmmfbMwkw,CF1,10.5596
9388,_SE57SecdEeet0YmmfbMwkw,CF1,10.5113
9389,_SE57SecdEeet0YmmfbMwkw,CF1,10.7338
9390,_SE57SecdEeet0YmmfbMwkw,CF1,10.1093
9391,_SE57SecdEeet0YmmfbMwkw,CF1,10.7073
9392,_SE57SecdEeet0YmmfbMwkw,CF1,10.2542
9393,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.2134
9394,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3198
9395,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6686
9396,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6952
9397,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.9101
9398,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.8433
9399,_SE5T3OcdEeet0YmmfbMwkw,CF2,8.0299
9400,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.8291
9401,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5555
9402,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5788
9403,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.8823
9404,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.9355
9405,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3413
9406,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.9333
9407,_SE5T3OcdEeet0YmmfbMwkw,CF2,8.2633
9408,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.4795
9409,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.4576
9410,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.4883
9411,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.389
9412,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.24
9413,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6261
9414,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5885
9415,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.4792
9416,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3725
9417,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.2485
9418,_SE5T3OcdEeet0YmmfbMwkw,CF2,8.0855
9419,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5525
9420,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.1872
9421,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.1726
9422,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.5555
9423,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6377
9424,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3452
9425,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.7424
9426,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6517
9427,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.7896
9428,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.7495
9429,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.7421
9430,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.2645
9431,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.1426
9432,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.1428
9433,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.7681
9434,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.8942
9435,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.2952
9436,_SE5T3OcdEeet0YmmfbMwkw,CF2,8.217
9437,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.0964
9438,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3703
9439,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5505
9440,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.1701
9441,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.6369
9442,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.9265
9443,_SE5T3OcdEeet0YmmfbMwkw,CF2,6.8473
9444,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.5098
9445,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.0179
9446,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.1312
9447,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3107
9448,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.4227
9449,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.3051
9450,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.2576
9451,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.7439
9452,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.0613
